INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20231027_1087,2023-10-27T19:24:50.723000,1.14146,U,13458,42.9,11.8,18 33 16.34,+40 10 22.1,61.13788077068509,302.79244977820105,6.703367007784007,6.089874060099564,1.172798183706707,6.778758904891974,6.338236110390555,0.9185120819935166,3.1116867492151847,0.018974426094679003,35,0.0,0.0
20231027_1088,2023-10-27T19:25:49.010000,1.14344,B,13458,42.9,11.8,18 33 16.34,+40 10 20.1,60.957671260622384,302.6971449864556,6.694214721116233,5.4252035701732835,0.3312887596832006,7.0586237426805045,5.972499555016214,0.619212378014673,4.9999999991699955,0.3842449345994362,69,-0.724426878982818,-1.0629911522711941
20231027_1089,2023-10-27T19:26:27.539000,1.14476,V,13458,45.5,11.7,18 33 16.34,+40 10 20.1,60.838353267332955,302.63602504846904,7.244365750615251,5.718275721117991,0.6846793870160752,8.07721434604853,6.482455055694381,0.5988197894612064,4.9999999999687645,0.28416961130488594,115,0.0,0.0
20231027_1090,2023-10-27T19:27:06.230000,1.14613,R,13458,45.5,11.7,18 33 15.34,+40 10 20.1,60.71536178574516,302.5739844228846,6.707441256667328,5.596178755532218,1.0337544005500519,6.681492413111676,5.510182946847583,1.085828608501667,4.620984543284292,0.10104740237262934,165,0.0,0.0
20231027_1091,2023-10-27T19:27:40.337000,1.14729,I,13458,45.5,11.7,18 33 16.34,+40 10 20.1,60.61268992468904,302.52298393498165,6.304730206744134,5.09875738514989,0.7726414021860659,6.2823669402687035,5.206696567363956,0.6151298800015592,4.999999999296534,0.371646302151193,226,0.0,0.0
20231027_1092,2023-10-27T19:29:10.808000,1.07672,U,13458,45.5,11.7,19 25 29.19,+42 47 00.3,68.21446486861403,317.1716556331722,5.310610339989087,5.3975016709547825,0.7417030337794701,4.347294125326457,4.7077578838660195,0.5478343162720023,2.895361376492464,0.09623125972272174,5,0.0,0.0
20231027_1093,2023-10-27T19:29:33.483000,1.07717,B,13458,45.5,11.7,19 25 28.19,+42 47 00.3,68.15520549583375,317.05911105019874,5.7658817280481385,6.046569831621034,0.9220755829296161,6.109366819569546,5.959704117293135,1.0748234376574972,3.422504779838462,0.704831833559165,37,-0.9473185003455342,-0.02711463331263144
20231027_1094,2023-10-27T19:29:56.190000,1.07760,V,13458,47.7,11.6,19 25 28.19,+42 47 00.3,68.09824229742307,316.9518988644421,7.4197853984525395,6.469720064626944,1.454854544867259,7.166083245228468,5.78714673984309,1.62032443373477,4.893926946034338,0.015239037112833129,94,0.0,0.0
20231027_1095,2023-10-27T19:30:19.057000,1.07803,R,13458,47.7,11.6,19 25 28.19,+42 47 00.3,68.0407626638322,316.84463978381166,6.575625267344329,5.244936317177639,0.7078570953486292,6.2148789422574024,5.0834838587784015,0.6766623759254395,4.999999999988819,0.10899753967978301,187,0.0,0.0
20231027_1096,2023-10-27T19:30:41.455000,1.07846,I,13458,47.7,11.6,19 25 28.19,+42 47 00.3,67.98435092331596,316.74026595566636,5.732196561274457,4.78922157875002,0.5625888052225312,5.906283990754324,5.0131825219053265,0.6666821348009302,4.999999997118475,0.2189946886603704,253,0.0,0.0
20231027_1097,2023-10-27T19:33:37.202000,1.05630,U,13459,47.7,11.6,19 27 56.11,+24 21 00.3,71.18890004002101,262.7889522143126,3.91846258862038,5.095018345992642,0.46066059656456915,8.179572131511657,9.49230924707798,1.1451422835043896,2.131913902326667,0.01051368127848862,18,0.0,0.0
20231027_1098,2023-10-27T19:34:46.899000,1.05793,B,13458,47.7,11.6,19 27 55.12,+24 21 00.4,70.93086715471624,263.0226011097543,6.040367062267461,5.451293399741564,0.40228393134397855,9.999999999999975,8.942265571949918,0.19200588262607532,3.790701677932636,-0.16774416844545598,89,0.0,0.0
20231027_1099,2023-10-27T19:35:37.725000,1.05909,V,13459,45.7,11.5,19 27 56.11,+24 21 00.3,70.74884793419895,263.18462224824236,5.038471937739144,4.964072705383975,0.40677804332507694,5.088094943004149,5.2469022649570665,0.46689860699463637,3.082363955764064,-0.02447713211831263,236,0.0,0.0
20231027_1100,2023-10-27T19:36:14.697000,1.05997,R,13458,45.7,11.5,19 27 56.12,+24 21 00.3,70.61381952773252,263.3034648380592,4.268948088869575,4.301805798493308,0.4705965839704742,4.95915409209528,5.126446161963091,0.6115473752169516,2.9597699478516573,0.19414677196350086,453,0.0,0.0
20231027_1101,2023-10-27T19:36:46.581000,1.06070,I,13459,45.7,11.5,19 27 57.11,+24 21 03.3,70.5011579235853,263.40436018364977,4.4652589595512335,4.591863295505992,0.43813570814899094,5.379538759664132,5.503842863606892,0.4013353942426461,3.0310924441661835,0.1656851302563368,743,0.0,0.0
20231027_1102,2023-10-27T19:39:28.861000,1.17357,U,13458,45.7,11.5,18 33 16.34,+40 10 24.1,58.40277046337012,301.5793657163568,6.528161155874274,6.08534802239496,0.1952978303947681,9.999999988031476,9.316658759920415,0.33988672013023447,3.529458835393095,-0.0188362677990658,11,0.0,0.0
20231027_1103,2023-10-27T19:40:25.209000,1.17576,B,13458,45.7,11.5,18 33 17.34,+40 10 21.1,58.22940153399484,301.51486201876503,7.36734276130602,6.228369004643197,1.578883061819793,7.482809972811475,6.759927915567431,1.0199945846226974,4.174331755212279,-2.178457951420934,24,0.0,0.0
20231027_1104,2023-10-27T19:41:04.131000,1.17731,V,13458,45.7,11.5,18 33 17.34,+40 10 21.1,58.10730912927022,301.47146861186957,6.734523225019204,5.742361880109443,0.9907785584642683,7.077272669569067,6.126561204680325,0.9026345510144349,4.850040720303326,0.07606786097723817,55,0.0,0.0
20231027_1105,2023-10-27T19:41:42.727000,1.17886,R,13458,45.2,11.5,18 33 17.34,+40 10 21.1,57.986183892395566,301.42914787838833,4.656496106009706,4.8988455372105495,0.2521310637566012,5.314180392950006,5.538998523562498,0.40747846680622857,2.8971084344985383,0.5995721624071786,41,0.0,0.0
20231027_1106,2023-10-27T19:42:16.097000,1.18025,I,13458,45.2,11.5,18 33 16.34,+40 10 21.1,57.87828455248318,301.3920343386134,5.617409525967799,5.116028257989436,0.5075137956483866,5.136768186668989,5.045194182340602,0.7610976837757377,3.617114364281142,0.2267541166726902,51,0.0,0.0
20231027_1108,2023-10-27T19:44:06.583000,1.09522,B,13458,45.2,11.5,19 25 33.18,+42 47 00.2,65.90392197233624,313.42590074719493,5.532279207396532,4.964987186406962,0.621578940116426,5.7711804705552225,5.244596096775874,0.7544439031887045,4.210574149039567,0.16418320801732933,38,0.0,0.0
20231027_1109,2023-10-27T19:44:29.302000,1.09573,V,13458,45.2,11.5,19 25 33.18,+42 47 00.2,65.84318154811723,313.3427236043768,6.3719299596906485,5.034229300908224,1.1115779583927718,6.215263738985593,5.168839241844935,0.8170010407427828,4.999999999982656,0.30879758081564557,64,0.0,0.0
20231027_1110,2023-10-27T19:44:52.303000,1.09626,R,13458,45.0,11.5,19 25 33.18,+42 46 58.2,65.78187363766675,313.2579015877464,6.179705630974978,5.015288555817583,0.9737189222167046,5.859097034420221,4.639174541813245,0.6564301513435344,4.999999999759061,0.14433540170892442,81,0.0,0.0
20231027_1111,2023-10-27T19:45:15.048000,1.09676,I,13458,45.0,11.5,19 25 34.18,+42 47 00.2,65.72329935050408,313.18054813940074,6.126330405210318,4.896785204382896,0.791063906060157,5.259111014117382,4.197425087170735,0.4631726761091377,4.999999999985242,0.24150331258438262,118,0.0,0.0
20231027_1112,2023-10-27T19:48:11.133000,1.07842,U,13458,45.0,11.5,19 27 56.12,+24 21 03.3,67.99127054456527,265.41107078249007,5.234877418369307,5.2950002920541905,0.05312160930905474,8.96364954402215,8.93575843711552,0.06786224163331589,3.1333556015746242,-0.048638937218483815,4,0.0,0.0
