INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20231002_1080,2023-10-02T20:05:14.526000,1.53362,R,13701,27.9,16.3,18 15 20.68,-16 17 51.3,40.62716140276675,208.15222192275718,5.324302864033662,4.389935418612314,0.34761395161431174,5.738047506904989,4.852507601615022,0.49392274915829315,4.451895778081893,0.3307259840502532,2816,0.0,0.0
20231002_1081,2023-10-02T20:10:10.930000,1.55011,I,13701,27.9,16.3,18 15 21.69,-16 17 48.3,40.10355674690566,209.54693162774493,4.147911701737361,3.8210114709952996,0.6823897418101117,4.53784858868996,4.1588667310114475,0.6105551542160708,3.471227143654937,0.2586997961882498,4752,-0.3325855099121827,0.09900382221398286
20231002_1082,2023-10-02T20:16:21.633000,1.54348,R,13701,28.0,16.2,18 17 21.15,-15 32 01.4,40.31237729538246,211.1854516011605,5.0662694528214125,4.17041441718016,0.5256022490886609,5.601997878202103,4.629115673378685,0.5621631854716798,4.688112084575571,0.3394647169904538,3746,0.0,0.0
20231002_1083,2023-10-02T20:21:18.359000,1.56196,I,13701,28.1,16.2,18 17 21.15,-15 31 58.4,39.736757959899066,212.55230936141058,4.05354630097114,3.9526438442967695,0.6695527601019009,4.517054133171847,4.271189109825447,0.7628684593133936,2.9909905868932487,0.24441427669204419,5114,-0.15676105026747883,-0.05686347366790096
20231002_1084,2023-10-02T20:28:16.489000,1.42304,R,13701,28.1,16.2,18 30 36.93,-10 49 23.8,44.58562724840971,213.9315822852508,5.19595139906208,4.177111662938599,0.531631254274521,5.449693575781723,4.513739690959792,0.5114540406843036,4.999999980332827,0.254162772190711,2688,0.0,0.0
20231002_1085,2023-10-02T20:34:53.537000,1.44443,I,13701,28.0,16.2,18 30 37.93,-10 49 23.8,43.75188763191154,215.8768729744418,4.354609229330386,4.0281741766493155,0.6588105425863287,4.749104562489979,4.288736841888923,0.8040346032809387,3.39844327943843,0.19054843582745873,4894,-0.5275864526988789,0.12087547497776269
20231002_1086,2023-10-02T20:43:27.121000,1.36362,R,13701,27.1,16.3,18 37 37.35,-06 33 20.1,47.11296825807449,219.6808788685326,5.09653619203452,4.094651698565968,0.6208824755987088,5.357927196958249,4.412666726039122,0.5590350888649951,4.999999999581938,0.39142594065644365,2188,0.0,0.0
20231002_1087,2023-10-02T20:50:03.786000,1.38496,I,13701,26.8,16.3,18 37 39.35,-06 33 20.2,46.16698603129721,221.62912605833844,4.894601363145111,4.119064681899043,0.703890811469448,5.021744834164525,4.226744742725839,0.7358247409649139,4.524768820609399,0.20794352631196772,3537,-0.20285679318147687,0.16784928131762172
20231002_1088,2023-10-02T20:58:50.363000,1.42234,R,13701,26.7,16.3,18 40 01.94,-07 18 31.0,44.61415972621734,222.81208247915745,5.145244376985227,4.215253005223393,0.6182009222357059,5.380429735213881,4.464392458418119,0.5953409305654631,4.81248999145916,0.3744767217369732,4517,0.0,0.0
20231002_1089,2023-10-02T21:05:27.132000,1.44829,I,13701,26.6,16.3,18 40 01.94,-07 18 29.1,43.605796055023426,224.62121486826027,4.839301883155011,4.256835676222688,0.8552668645724366,5.055919767726374,4.338357538388857,0.9931413679321599,3.7053995162099564,0.15692831005116784,5954,-0.7419717546953525,0.07600626740147391
20231002_1090,2023-10-02T21:14:11.414000,1.43009,R,13701,26.5,16.3,18 41 35.28,-04 52 46.3,44.30770607222626,228.70479461927548,5.42491690451253,4.3932552252681,0.6686334386039725,5.596985211781136,4.650743936516152,0.6028017728137591,4.99999999959535,0.4935191097435361,3591,0.0,0.0
20231002_1091,2023-10-02T21:20:47.255000,1.45906,I,13701,26.8,16.2,18 41 36.28,-04 52 44.2,43.20281143193626,230.3898682857809,5.144154195828049,4.369329973625167,0.7555792961933943,5.268393305646729,4.461820904862028,0.8079871055383956,4.387386401720601,0.16313937511679494,5112,0.14198273863137023,0.22659902368586815
20231002_1092,2023-10-02T21:24:57.684000,1.54959,V,13701,27.2,16.2,18 42 06.44,-08 13 04.3,40.12105833827541,228.28361536928514,5.4313496481498795,4.585924923080282,0.5765035592345624,6.461663368519364,5.4655801179080585,0.47906187580382387,4.356915398283663,0.27163785169874216,1445,0.0,0.0
