INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20231110_1043,2023-11-10T19:44:06.914000,1.83320,R,13378,55.0,10.6,02 33 21.33,+41 01 08.9,32.966043889823595,57.239173630459305,6.657047235357197,5.233286584357654,0.6818838777754666,6.8983586736924964,5.568318150105806,1.2537566630109778,4.999999999980246,-0.6352240067708318,199,0.0,0.0
20231110_1044,2023-11-10T19:44:52.184000,1.82622,R,13378,55.0,10.6,02 33 20.33,+41 01 08.9,33.10920604064236,57.27093933187404,7.097209383417512,5.71621457619616,0.9970657894539272,7.142100411253078,5.7217567919682,1.0261339632827804,4.999999999914947,-0.6634879240280322,187,0.09207602182144546,0.042553369260864886
20231110_1045,2023-11-10T19:45:37.761000,1.81940,R,13378,55.0,10.6,02 33 20.33,+41 01 09.9,33.250325482288105,57.3016401685434,6.935027085040744,5.407952335064069,0.6091971784406747,7.139076843649703,5.546145016979441,0.9827917216305773,4.999999999999357,0.037783216907641075,198,-0.2573553846695572,-0.022245191782307303
20231110_1046,2023-11-10T19:46:23.060000,1.81283,R,13378,55.0,10.6,02 33 21.33,+41 01 09.9,33.38748842742849,57.33154731114345,6.419041011625716,5.203749066524671,0.7149666395181162,6.947105549198276,5.503212307942688,0.9236034066925054,4.999999999950849,-0.3847035331001344,221,-0.10909787227380548,0.029883624914283247
20231110_1047,2023-11-10T19:47:08.473000,1.80601,R,13378,54.9,10.5,02 33 20.33,+41 01 09.9,33.5312411271378,57.36259170579764,7.201653993558446,5.776381367901336,1.01105959217852,7.482165530734768,6.160800342610686,0.950360635242621,4.943807663013937,-0.6487309528237438,183,-0.214142837261973,-0.14283086175748122
20231110_1048,2023-11-10T19:47:53.636000,1.79943,R,13378,54.9,10.5,02 33 20.33,+41 01 07.9,33.671076345842394,57.39319537918755,6.224268211814464,5.132896154604795,0.9718302210574201,6.418136211597464,5.389801889722088,1.3918312552246395,4.99999999998538,0.07130511353950719,233,-0.23622031204877977,-0.09830932695254978
20231110_1049,2023-11-10T19:48:39.209000,1.79285,R,13378,54.9,10.5,02 33 20.33,+41 01 07.9,33.81232606470643,57.42314379835275,6.617207773054975,5.285477972732009,0.9380174224437017,6.877896779147475,5.555380604805839,1.2255232147983106,4.999999999997565,-0.37599237646593964,192,0.10572702178782971,-0.07242680453327512
20231110_1050,2023-11-10T19:49:24.220000,1.78640,R,13378,54.9,10.5,02 33 20.33,+41 01 07.9,33.95188001597558,57.45245475448077,6.221732172950455,5.007175846859888,1.2015095710822097,6.385819130973074,5.144187394261439,1.3694339654437924,4.999999999995828,0.01096731695058304,228,-0.04751581064955621,0.06059740031517595
20231110_1051,2023-11-10T19:50:09.428000,1.77998,R,13378,55.9,10.4,02 33 20.33,+41 01 07.9,34.09209041658183,57.4816247020471,6.2535882454592215,5.160542726505346,0.9797643090688961,6.396775169805467,5.335337673791449,1.3133178781613442,4.999999999970369,0.1087598364534216,224,-0.4965273851186912,0.07416314545502155
20231110_1052,2023-11-10T19:50:54.571000,1.77362,R,13378,55.9,10.4,02 33 20.33,+41 01 08.9,34.23219032527109,57.51015097141353,6.532099667255879,5.420506957948301,1.0064745034229095,6.420590052245015,5.028532166646967,1.207223464843267,4.9999999999839515,0.14210262175473212,211,-0.2337842108338813,0.08209069977201466
20231110_1063,2023-11-10T20:07:50.491000,1.64285,R,13378,54.0,10.7,02 33 11.38,+40 58 04.7,37.41661423717127,58.15384354698915,6.7058577398329335,5.661687981775035,1.248392720549866,6.697452443687655,5.5132091952022915,1.3072243947340674,4.999999999995872,0.20389189555691914,205,0.0,0.0
20231110_1064,2023-11-10T20:08:35.830000,1.63770,R,13378,54.0,10.7,02 33 12.37,+40 58 05.7,37.555255100536655,58.17534864432214,6.605511134658906,5.500798363431913,1.0433107221829667,6.638759783189183,5.486265168927078,1.2806819338975446,4.8239816129465725,-0.022227478464968028,199,0.08625994590182517,0.09559369078315695
