INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20230502_1085,2023-05-02T21:43:22.697000,1.48415,B,14199,45.8,12.8,08 41 28.14,+70 53 03.8,42.29208948481898,343.7835755249743,9.277314108244372,11.475499686586014,0.504343798993725,9.999999999999998,12.253596234786263,0.5765414254175809,2.167062741108882,-0.015359693939306597,19,0.0,0.0
20230502_1086,2023-05-02T21:54:58.707000,1.50532,R,14199,43.2,12.6,08 41 30.15,+70 53 08.8,41.56045087621134,342.9624646638341,9.167180233506555,10.938160117119812,0.4124337259747346,9.999999999999998,11.865151662106316,0.522750848755388,2.2986040032008495,0.07311896382773066,39,0.15142170546244008,0.08048516539035609
20230502_1087,2023-05-02T22:09:11.057000,1.29110,R,14199,42.2,12.8,08 54 48.02,+20 06 25.2,50.716682041321285,267.46968184545796,9.17155285036744,8.942764742199902,0.31224723554947076,9.999999890193937,9.61376222373602,0.350245960138853,3.213198105865062,-0.038533487137910195,32,0.0,0.0
20230502_1088,2023-05-02T22:10:37.029000,1.29689,R,14199,42.2,12.8,08 54 49.02,+20 06 25.2,50.40436328888579,267.65415329797105,9.007460613507718,9.525858272031849,0.39724315955277234,9.999999999999996,10.320015082866112,0.5528660952334228,2.888500444648322,0.06578571914952125,33,-0.0035728566059542574,0.232995841872485
20230502_1089,2023-05-02T22:12:13.191000,1.30354,I,14199,42.2,12.8,08 54 49.02,+20 06 25.2,50.050881810679165,267.8612554063299,7.5826440915672695,7.771283777670295,0.2579399171592849,7.993383010811804,8.43032986223697,0.4870298756834792,2.8646093166043465,0.23148440375094329,41,0.267638463835397,0.11684588591936312
20230502_1090,2023-05-02T22:13:48.292000,1.31024,I,14199,42.2,12.8,08 54 49.02,+20 06 25.2,49.70125369347882,268.0643837185084,7.116150100679374,7.587414689977115,0.32949169634738773,7.857344220992763,8.502948262098252,0.5935076564769659,2.68229053653254,0.13527417398531538,27,0.796294667702935,0.07086623421513889
20230502_1091,2023-05-02T22:23:29.304000,1.33445,I,14199,43.8,13.3,09 58 48.95,+65 33 14.8,48.4823973234603,341.8576878089512,8.982606257387776,9.151360329406053,0.3117621231013228,9.824276953646585,9.882692428130786,0.6549873615553103,3.088754331196521,0.14719046512320516,28,0.0,0.0
20230502_1092,2023-05-02T22:26:53.532000,1.33931,B,14199,43.8,13.3,09 58 49.95,+65 33 14.8,48.24714141061736,341.4619048523329,9.417815862629189,9.513270777991996,0.18363549998400153,9.999999999999991,10.10135568241614,0.11140860783508444,3.050688978510347,-0.0931172671840991,11,-0.15896368605760564,-0.08838182855348532
20230502_1093,2023-05-02T22:29:45.121000,1.34354,R,14199,42.9,13.6,09 58 49.95,+65 33 14.8,48.04473790705952,341.13433127373406,8.81861475398181,8.710482881982994,0.4709739621331437,9.953857927202751,9.624109536891952,0.6819333147400641,3.1363427018879206,-0.023085319974843668,19,-0.21557738696463866,-0.008985423096625254
20230502_1094,2023-05-02T22:31:40.847000,1.34643,R,14199,42.9,13.6,09 58 50.95,+65 33 14.8,47.9075128050363,340.91866653723457,9.372328457050996,9.567932811813696,0.4546087435470092,9.999999999999991,10.06826013886184,0.4671099441665998,3.006934533737481,0.19746793819158728,21,-0.19125098419788628,0.18237205940073
20230502_1095,2023-05-02T22:33:36.112000,1.34939,R,14199,43.7,13.5,09 58 50.95,+65 33 14.8,47.76814516961913,340.704734188358,9.040080699043816,9.613720175074747,0.41828625052058577,9.999999999999975,10.488711153214425,0.4629163716368314,2.819910706778682,0.2389933145607132,26,-0.1540366072537131,-0.11474362780259617
20230502_1096,2023-05-02T22:35:31.817000,1.35240,R,14199,43.7,13.5,09 58 51.96,+65 33 16.8,47.6275965869738,340.495145760561,9.086066261380076,9.568145658743017,0.44802544693440716,9.999999999999996,10.294494585740777,0.3010930667698908,2.8514720832660334,0.10548833690014262,19,-0.6197432364997867,0.17826606310679108
20230502_1097,2023-05-02T22:37:27.310000,1.35547,R,14199,43.7,13.5,09 58 51.96,+65 33 16.8,47.48500873217248,340.286276508318,8.638235189817843,8.688956382304383,0.4556242052547912,9.48851495885902,9.571197883690763,0.6484584474581006,3.0720440254869357,-0.012242395454620676,25,-0.10642550550591545,0.07446932034884822
20230502_1098,2023-05-02T22:39:22.809000,1.35862,R,14199,43.5,13.6,09 58 50.95,+65 33 16.8,47.33970405655344,340.0783803341816,9.486312355416064,10.62267222611872,0.38964614898665495,9.999999999999687,11.213821808441223,0.2532501808377319,2.5356567520512483,-0.23464391063455847,20,-0.42001625650884034,0.18523491164264852
20230502_1099,2023-05-02T22:41:17.923000,1.36179,R,14199,43.5,13.6,09 58 50.95,+65 33 16.8,47.19470779164297,339.87571366331605,9.55520314797635,10.606066229681344,0.3213704638981003,9.999999999999584,10.963183047048236,0.337791904182561,2.6226675212183648,0.25336657995136214,18,-0.43304370930420144,0.10643195179266672
20230502_1100,2023-05-02T22:43:12.892000,1.36499,R,14199,43.6,13.6,09 58 51.96,+65 33 18.8,47.04940997624714,339.67836631847445,9.074315253030772,10.054256723355707,0.23696627131969095,9.999999999999801,10.899610621269607,0.6072383256977574,2.618364615177841,-0.05124582709661848,32,-0.3405200808973491,0.26348279355773
20230502_1101,2023-05-02T22:45:09.071000,1.36830,R,14199,43.6,13.6,09 58 51.96,+65 33 18.8,46.90028508135406,339.4793500368017,8.88142480788332,9.582686589898703,0.5156417375692701,9.999999999999998,10.532532651097366,0.9848397544576297,2.700640742049581,-0.09477951619603675,34,-0.11034149730263834,0.13607479149069013
20230502_1102,2023-05-02T22:47:04.271000,1.37164,R,14199,43.6,13.6,09 58 51.96,+65 33 18.8,46.75105357427063,339.2847695999214,9.12040475685389,10.696730387269852,0.23875418290392325,9.99999999999983,11.691998685146137,0.23201517488129042,2.349395178371107,0.1739814970204126,30,-0.5511150327179476,0.31580710587232624
20230502_1103,2023-05-02T22:48:59.420000,1.37503,R,14199,43.5,13.6,09 58 51.96,+65 33 18.8,46.6005523454713,339.09301989270534,9.3695952463932,10.369741243719217,0.34479441777404674,9.999999999998384,10.950250851113491,0.6001440693607485,2.6037288809413504,0.025571316125607247,34,-0.01967922854753556,0.29176762521320004
20230502_1104,2023-05-02T22:50:54.742000,1.37846,R,14199,43.5,13.6,09 58 52.96,+65 33 21.8,46.44928831386363,338.9062687584233,8.89677806523794,9.61918855563581,0.37798692808209644,9.999999999999998,10.686977008655417,0.6648449871637023,2.71291307048604,0.06395291443047786,37,-0.3220806999511892,0.3253817694803001
20230502_1105,2023-05-02T22:52:49.973000,1.38196,R,14199,43.5,13.6,09 58 52.96,+65 33 20.8,46.29626093476441,338.71954607114697,9.30844391828083,9.816517201744583,0.3739971635411905,9.999999999999996,10.349254708209394,0.43709612839337986,2.8359291192086657,0.07671442400120303,34,-0.3672486087994394,0.27620837702783524
20230502_1106,2023-05-02T22:54:45.292000,1.38554,R,14199,45.4,13.2,09 58 52.96,+65 33 23.8,46.14113593154021,338.5366688030851,9.035378658956603,9.094006108044296,0.3139799074189167,9.999999999978362,9.866250987987849,0.6171792817478217,3.066488630425443,0.08235986142965435,33,-0.5226344458184271,0.350996029965454
20230502_1107,2023-05-02T22:56:40.266000,1.38915,R,14199,47.4,12.8,09 58 52.96,+65 33 23.8,45.98575275770587,338.35614153384574,8.914301963630832,8.67923363563005,0.3764834735837006,9.999999999999995,9.629689473277724,0.5046250821410716,3.2331284892977226,-0.049291154295917766,37,-0.49622981264767124,0.3489442242741552
20230502_1108,2023-05-02T22:58:36.305000,1.39287,R,14199,47.4,12.8,09 58 52.96,+65 33 25.8,45.82734288440556,338.1773314241328,8.625423562335687,8.343210515281227,0.22336897580806792,9.608526930599059,9.434592358894578,0.7573325700325046,3.1728604695097595,0.06064295342905718,32,-0.5415932511194178,0.3299633777756717
20230502_1109,2023-05-02T23:00:31.592000,1.39661,R,14199,47.4,12.8,09 58 52.96,+65 33 25.9,45.66906624581157,338.00183040785896,9.3618296395169,9.897350054424285,0.2772155661024627,9.99999999995171,10.21156291632721,0.42059838000828975,2.851284407596477,0.04318830742262935,33,-0.6215097891703063,0.3009284788875757
20230502_1110,2023-05-02T23:02:27.826000,1.40044,R,14199,47.4,12.8,09 58 52.96,+65 33 25.9,45.50829659877984,337.8276167092065,9.044469852848117,9.106698391249392,0.27557000566084966,9.979587156261736,9.849886923274795,0.5639204358996004,3.0593631062488154,0.10930975992611708,34,-0.6047256512566983,0.3097381917606813
20230502_1111,2023-05-02T23:04:23.002000,1.40429,R,14199,46.3,13.0,09 58 52.96,+65 33 25.9,45.34781208909495,337.6577173147031,9.023000424167575,8.96843430640948,0.41744003911586347,9.780695861241002,9.612241484565022,0.5365072462074849,3.205848741144186,-0.009180791352481718,37,-0.5170399302360065,0.34729755573248666
20230502_1112,2023-05-02T23:06:18.367000,1.40819,R,14199,46.3,13.0,09 58 53.96,+65 33 27.9,45.18698675309152,337.4923211231711,8.851677065410536,9.006944584096928,0.21487944835883965,9.640817689607186,9.894340709665023,0.7702855883632704,2.9486179995508484,0.10663879792753893,37,-0.6046830117818267,0.3606244799674521
20230502_1113,2023-05-02T23:08:14.097000,1.41219,R,14199,46.3,13.0,09 58 53.96,+65 33 27.9,45.023443105429266,337.32703387058405,9.389447547188208,10.254514308325286,0.3437333842620447,9.999999999999936,11.002166287982856,0.5084498438542067,2.5947649883022414,0.09948112954867136,29,-0.9936264519590868,0.31852014800625555
20230502_1114,2023-05-02T23:10:09.060000,1.41622,R,14199,45.4,13.2,09 58 53.96,+65 33 29.9,44.859555757665085,337.16618302815925,8.957070081946014,9.3185496723327,0.4340510362804224,9.999999999999991,10.122488432738658,0.5770620934610733,2.958774657826206,0.09417088011164094,38,-0.540649603323619,0.4130562210834403
20230502_1115,2023-05-02T23:12:04.669000,1.42034,R,14199,44.3,13.6,09 58 53.96,+65 33 29.9,44.69396976528179,337.00648238195265,9.386521283106468,10.000465966947935,0.369029229306129,9.999999999999982,10.372328615565499,0.32014525096398927,2.8290223120175644,-0.21352541719732626,36,-0.3215361707468169,0.5691815068774008
20230502_1116,2023-05-02T23:13:59.638000,1.42446,R,14199,44.3,13.6,09 58 54.97,+65 33 29.9,44.52968093115822,336.8516891419134,8.999368096030787,8.981592744743768,0.39151101758571016,9.942803480459453,9.629599593170251,0.6162877633964321,3.122655553401708,-0.027089688581313512,37,-0.46336726163830416,0.3475550806245565
20230502_1117,2023-05-02T23:15:55.014000,1.42873,R,14199,44.3,13.6,09 58 53.96,+65 33 29.9,44.360841932415426,336.69632942686013,9.25633247157602,9.952006864242655,0.31553413635587724,9.999999999999986,10.62297793524135,0.3094196378217511,2.7812405081506664,-0.23944194882851766,36,-0.6799198347623565,0.46190020897448314
20230502_1118,2023-05-02T23:17:50.272000,1.43303,R,14199,45.2,13.5,09 58 53.96,+65 33 31.9,44.19229348233683,336.54579546094124,9.30238549913941,10.436297415203093,0.4916372092566057,9.999999999999922,11.07609599811914,0.46555898975366716,2.5098280865702374,0.21074010353672357,31,-0.6116709169782335,0.5392716248856618
20230502_1119,2023-05-02T23:19:45.276000,1.43734,R,14199,45.2,13.5,09 58 54.96,+65 33 31.9,44.02486885918156,336.39885369874617,9.258044486769146,9.65552413768135,0.39397440979330156,9.908365896688817,10.167082283655322,0.5089392722955886,2.862891769019155,0.03440611427891317,36,-0.48586234727526156,0.40077041932596147
20230502_1120,2023-05-02T23:21:40.534000,1.44172,R,14199,45.2,13.5,09 58 55.97,+65 33 31.9,43.85610570676322,336.2541967298675,9.193727062984012,9.462569666738077,0.49191941066791145,9.999999999995525,10.082676153366322,0.5638685854402894,2.945626419703218,0.22162364148851252,37,-0.6189858799662352,0.4490019511618721
20230502_1121,2023-05-02T23:23:36.066000,1.44627,R,14199,45.2,13.5,09 58 54.96,+65 33 33.9,43.682693781220294,336.1099955675681,9.134273397550567,9.649015740600136,0.5569336985569802,9.999999999999886,10.555097301995502,0.6998457417496198,2.812044786008857,-0.044641431351046916,35,-0.7293310525936851,0.6299168164906324
20230502_1122,2023-05-02T23:25:31.249000,1.45078,R,14199,46.0,13.4,09 58 55.97,+65 33 33.9,43.512121896281265,335.97065752649524,8.843349823815227,8.788195292886,0.4547927445394606,9.999999999997755,9.762079286562091,0.6714501874918479,3.0313123228049283,-0.13516598856165568,42,-0.7151341120576021,0.4737446924509632
20230502_1123,2023-05-02T23:27:26.854000,1.45542,R,14199,46.3,13.3,09 58 55.97,+65 33 35.9,43.33820190720292,335.8328669887235,8.255752199969157,8.544979635735796,0.37571443998999854,8.826645792369762,9.244592382298798,0.7019051328632724,2.938920406940002,-0.13274980677478115,31,-0.7284329222800421,0.5058746657439324
20230502_1124,2023-05-02T23:29:22.418000,1.46012,R,14199,46.3,13.3,09 58 55.97,+65 33 35.9,43.163694572584646,335.69708400409394,8.886497234562164,9.935856351058451,0.23920928394626273,9.999999999999812,11.10246894942626,0.5464432754344486,2.5670946944891453,-0.03673094905420945,36,-0.8177527172423374,0.5459787203038677
20230502_1125,2023-05-02T23:31:17.821000,1.46488,R,14199,46.3,13.3,09 58 55.97,+65 33 35.9,42.988522860173276,335.56409375453217,9.115948730872377,9.989060254963151,0.342099994868045,9.999999999999996,10.76993101564735,0.37518375703963436,2.6743655695080277,-0.03641839845791995,37,-0.5939924531513284,0.7180561368293142
20230502_1126,2023-05-02T23:33:14.448000,1.46977,R,14199,45.9,13.3,09 58 55.97,+65 33 37.9,42.81032945186946,335.43299296756464,8.430717544431536,9.675782233199364,0.25037088446595135,9.174900321395134,10.789671186619408,0.673500912239632,2.3743402761686934,-0.07846639279321777,36,-0.7815383242105913,0.7009124589165077
20230502_1127,2023-05-02T23:35:09.872000,1.47464,R,14199,45.9,13.3,09 58 56.97,+65 33 37.9,42.634891222094666,335.3062602454807,8.88747506283016,9.550425938619844,0.3156537883195014,9.999999999999996,10.630464058098344,0.5668617440503336,2.7293382574784277,-0.1654848524128654,27,-1.0274672803674394,0.7083409424046285
20230502_1128,2023-05-02T23:37:05.933000,1.47964,R,14199,45.9,13.3,09 58 56.97,+65 33 37.9,42.45609579558322,335.18030560379987,9.327590821681,9.56498238930466,0.48538353909262355,9.999999999999991,10.099109976356079,0.6009825878715862,2.910169177591613,-0.012752639204873368,34,-0.7741369408315987,0.6712775058413599
20230502_1129,2023-05-02T23:39:01.718000,1.48471,R,14199,45.9,13.3,09 58 56.97,+65 33 39.9,42.27663765958469,335.0578969750166,9.028520481660673,9.57154986797514,0.3411417298709516,9.999999999999998,10.421824977246079,0.32856289238847936,2.8183370245333017,-0.016986312151954154,32,-0.8837169413258599,0.7173937504891815
20230502_1130,2023-05-02T23:40:58.255000,1.48988,R,14199,45.4,13.3,09 58 56.97,+65 33 39.9,42.09543888733763,334.9366017180114,9.378886883418986,10.545618449485445,0.3328727233190705,9.999999999999872,11.085938759096056,0.32770469091440546,2.5583398819311602,-0.2943719933152714,34,-0.7935671689825585,0.7877862822128887
20230502_1131,2023-05-02T23:42:53.470000,1.49507,R,14199,46.0,13.1,09 58 56.97,+65 33 41.9,41.9152573252244,334.8198921617339,8.958338949835284,9.689868267447858,0.31079791090620823,9.99999999999999,10.692737574867193,0.7436424176693617,2.664292091923171,0.04518356338420124,32,-0.7820846018330079,0.5453513847843728
20230502_1132,2023-05-02T23:44:48.556000,1.50032,R,14199,46.0,13.1,09 58 56.97,+65 33 41.9,41.734744284182646,334.70514485269393,9.475697861516338,10.595576175525371,0.322418902446719,9.999999999999874,11.151888590869307,0.32095726524003787,2.55945964799865,0.05099942425387625,31,-1.0024743840003731,0.7263438893090716
