INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20230611_1082,2023-06-11T21:14:46.864000,1.11916,U,14025,60.2,9.5,14 03 39.32,+54 18 11.7,63.28656215883457,11.737681207734555,8.1259417349897,7.694512014808696,0.1864809949712951,8.129877113103785,7.69998322667962,0.17648356607822802,3.4264692595336204,-3.740976763477763,2,0.0,0.0
20230611_1083,2023-06-11T21:16:07.133000,1.11858,B,14025,60.2,9.5,14 03 39.32,+54 18 11.7,63.345582122811294,11.321004457653011,8.310645725386996,7.197925345803646,0.37819247222832875,8.805481370468868,7.869682298429446,0.24782602011693644,3.596004927997787,0.2971249650472416,16,0.0,0.0
20230611_1084,2023-06-11T21:17:29.073000,1.11802,V,14025,60.2,9.5,14 03 39.32,+54 18 12.7,63.40338658726121,10.893106651321085,7.553087086696227,7.103613580719685,0.2875794292832561,8.374075679558711,7.76992678391611,0.6975452073857067,3.478749715715917,0.12965917879594785,25,0.0,0.0
20230611_1085,2023-06-11T21:18:48.429000,1.11748,R,14025,60.2,9.5,14 03 39.32,+54 18 09.7,63.458314361324355,10.477182808110717,7.727044584008215,6.588127469466814,0.24553378609498466,8.596806995112006,7.547641569559495,0.37725339045115636,3.990455390886142,0.17203997478770605,40,0.0,0.0
20230611_1086,2023-06-11T21:20:08.073000,1.11698,I,14025,60.2,9.5,14 03 39.32,+54 18 10.7,63.51026894955224,10.056932304880633,6.7645463215457315,6.362666854667529,0.4439699785130671,7.037603319770929,6.643602971748499,0.3810979377731085,3.5197482681754826,0.230055533361768,36,0.0,0.0
20230611_1087,2023-06-11T21:21:51.127000,1.11636,U,14025,60.4,9.5,14 03 39.32,+54 18 10.7,63.57469164504617,9.510347309947706,7.245104980269842,7.150356075006297,0.2213035056625774,7.602298662383975,7.6293719196654575,0.20215880669486364,3.3640485919328906,4.153100114434249,2,0.0,0.0
20230611_1088,2023-06-11T21:23:13.314000,1.11589,B,14025,60.4,9.5,14 03 40.32,+54 18 10.7,63.62292510806318,9.077400522992791,9.372388156449029,7.9913162289090485,0.4109777414895923,9.999999999999265,8.602293774672182,0.31028616309468937,4.083542583863262,0.5569268944514094,23,0.0,0.0
20230611_1089,2023-06-11T21:24:32.617000,1.11545,V,14025,60.4,9.5,14 03 39.32,+54 18 10.7,63.66843893153405,8.647312270317343,7.843750277309642,7.275720143510785,0.254022704435636,8.277963788647263,7.681737703748692,0.3720147587829885,3.42110574271177,0.15239753387691768,23,0.0,0.0
20230611_1090,2023-06-11T21:25:52.231000,1.11505,R,14025,60.4,9.5,14 03 40.32,+54 18 10.7,63.710864381451316,8.224439966224262,8.659361280165292,7.314001819499609,0.308744318304889,8.958952126401655,7.513104294061964,0.34880041325929767,4.352215847506425,0.19678638838652815,38,0.0,0.0
20230611_1091,2023-06-11T21:27:12.124000,1.11465,I,14025,59.2,9.5,14 03 39.32,+54 18 11.7,63.75204158984153,7.787496602570853,8.609942525658813,7.306072764779807,0.695264422472686,8.799384515960131,7.545413131305478,0.9033876927661426,4.517966082783652,0.0446456094995023,41,0.0,0.0
20230611_1092,2023-06-11T21:28:54.441000,1.11419,U,14025,59.2,9.5,14 03 40.32,+54 18 11.7,63.80077259194095,7.2379671120989695,5.6930569109619835,7.738945418524173,0.047883752899157805,6.190975545074245,8.38035240616819,0.18259416844620446,1.791084254105321,0.15206897355775187,3,0.0,0.0
20230611_1093,2023-06-11T21:30:13.727000,1.11384,B,14025,59.9,9.4,14 03 39.32,+54 18 09.7,63.8374151454155,6.801024942217924,9.200123172466416,7.940349778534465,0.5414892475467452,9.039560938566447,7.834155263702646,0.4523492846850301,4.1283920079248135,-0.03592183940950193,25,0.0,0.0
20230611_1094,2023-06-11T21:31:33.293000,1.11353,V,14025,59.9,9.4,14 03 40.32,+54 18 09.7,63.87056478001973,6.371728058194184,8.852314363881579,7.330747812537746,0.42472041417698136,8.70062504722112,7.189671674687803,0.7815361679011161,4.4228426352974,-0.09442015387745842,24,0.0,0.0
20230611_1095,2023-06-11T21:32:53.062000,1.11323,R,14025,59.9,9.4,14 03 40.32,+54 18 09.7,63.90201901837752,5.934539388063263,8.327344186938207,7.367786571914943,0.8293415451727135,8.732380342970878,7.756926381997532,0.49461720751126226,3.9027020409818025,0.12281074364928939,49,0.0,0.0
20230611_1096,2023-06-11T21:34:12.828000,1.11295,I,14025,59.9,9.4,14 03 40.32,+54 18 09.7,63.931241819742105,5.496095343654241,7.938835719752723,6.341465193493127,0.2199570560382167,8.134126849915873,6.836595163914228,0.6899284647270543,4.521055316058085,-0.08355449311898963,43,0.0,0.0
20230611_1097,2023-06-11T21:35:55.178000,1.11263,U,14025,60.7,9.3,14 03 40.32,+54 18 09.7,63.965458963809766,4.931796574109319,8.582087724160049,7.509071138662165,0.02835117280236954,9.024785601903066,7.887474812801581,0.18267885817316198,4.014110435876141,-0.07503174874693719,6,0.0,0.0
20230611_1098,2023-06-11T21:37:14.462000,1.11240,B,14025,60.7,9.3,14 03 40.32,+54 18 10.7,63.98914631658998,4.493379207739243,8.870975541010784,7.433655969852272,0.17329534320193574,9.298242792029226,7.874230688404664,0.5736641482456823,4.351665667594933,0.06981672135311408,21,0.0,0.0
20230611_1099,2023-06-11T21:38:33.939000,1.11220,V,14025,60.7,9.3,14 03 40.32,+54 18 10.7,64.01093230750473,4.053012883005414,8.785783336722705,7.445179601469796,0.45362682132206444,9.372777093951115,7.851991244130183,0.4227177431801792,4.260050608151612,0.47539291665667094,30,0.0,0.0
20230611_1100,2023-06-11T21:39:53.562000,1.11201,R,14025,60.7,9.3,14 03 40.32,+54 18 10.7,64.03050836543778,3.610961387230142,8.209195581426266,6.669868553414203,0.522716085359181,8.359777877626051,7.041601305935923,0.6587986362841463,4.295493541066659,-0.11484441615597996,42,0.0,0.0
20230611_1101,2023-06-11T21:41:13.375000,1.11185,I,14025,60.7,9.3,14 03 40.32,+54 18 10.7,64.04786563100105,3.167069024184861,7.541801942493713,6.592181697271372,0.2567680925586835,8.061973182732052,7.011327617468027,0.7159319517014326,4.037393351108014,-0.24205087031812633,38,0.0,0.0
