INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20240814_1062,2024-08-14T21:32:22.865000,1.10931,R,13049,38.9,14.9,17 15 21.10,+04 58 16.3,64.32419836788407,206.61180265965575,9.999999999999998,13.874419274522294,2.7433680544250603,9.999999999892447,13.50215285135619,4.5091200520401316,1.6816235919257754,0.5693950612650345,77,0.0,0.0
20240814_1064,2024-08-14T21:42:23.435000,1.11962,R,12901,41.5,15.1,17 15 20.10,+04 58 17.2,63.24505933041349,211.72927170986748,7.634402504020147,6.712950388176193,0.23203616488778955,7.999582473498975,6.874928033709936,0.24845984825809175,3.9931767000812153,-0.4390022712960415,72,0.46132716276021396,0.12801510731077634
20240814_1065,2024-08-14T21:47:46.196000,1.12606,R,12901,38.3,15.2,17 15 21.10,+04 58 20.2,62.600681796787136,214.30909814664787,7.70284184783022,6.61173330086604,0.4022476903881538,7.7775311113986945,6.803902520601179,0.257234503995841,3.9588279608400674,0.6367990514345392,72,0.2538974833338009,-0.15006150990010883
20240814_1066,2024-08-14T21:51:38.330000,1.13113,R,12901,32.9,15.3,17 15 21.10,+04 58 20.2,62.10833390196947,216.1010730698389,7.0581567092545665,5.943810486167145,0.33730438365681703,7.0514509917103485,5.978939844196912,0.3217361988293783,4.236676619457583,0.197473068517289,89,0.22086565607470016,-0.10620086727241779
20240814_1067,2024-08-14T21:55:15.740000,1.13619,R,12901,32.9,15.3,17 15 21.10,+04 58 23.3,61.62865588569723,217.72873408293947,7.723428371881817,6.381160731064593,0.308563797415383,7.947259196270851,6.64169109877246,0.27927184742646105,4.320581679186975,0.342060039097027,75,0.1676460886835346,-0.08886051624157108
20240814_1068,2024-08-14T21:59:29.815000,1.14252,R,12901,29.8,15.4,17 15 21.10,+04 58 23.3,61.044875533996105,219.56741703122486,7.161568748807853,6.198094448944528,0.33579930431904614,7.464901070386684,6.59109211757063,0.2587997847999679,3.8507751496557994,0.4454325418903801,79,0.2710933708156931,-0.11864763162813598
20240814_1069,2024-08-14T22:03:10.442000,1.14841,R,12901,30.1,15.3,17 15 20.10,+04 58 23.2,60.517032435260674,221.11740574318986,6.935979205602128,5.862692521271666,0.25125212353388093,7.078677640083351,6.108967094729072,0.34506237120728667,3.9695764960446627,0.3505797674682669,85,0.2723826899892201,-0.09664262623250898
20240814_1070,2024-08-14T22:06:51.846000,1.15461,R,12901,27.8,15.6,17 15 21.10,+04 58 23.2,59.975905893315854,222.61037254331225,6.875001423312197,5.82886232889431,0.41296958457593025,7.182348271083715,6.1401117115831685,0.2645707011004834,4.006840110581824,0.15582597745172094,91,0.3118095355502626,-0.1149360490918914
20240814_1071,2024-08-14T22:10:27.653000,1.16101,R,12901,30.6,15.3,17 15 21.10,+04 58 26.2,59.431886586836534,224.02745636315976,8.170666565082506,7.248093832025963,0.20791969385711084,8.634060180868786,7.634463010368464,0.23416406069664752,3.7819847046518587,0.3214542157037291,62,0.3597656733844508,-0.08011334592333197
20240814_1072,2024-08-14T22:14:03.408000,1.16781,R,12901,30.6,15.3,17 15 20.10,+04 58 26.2,58.870827354589856,225.40547043221295,7.44476169693618,6.5455718941364305,0.2974520197307422,7.717097776583348,6.837944057288624,0.23415727850675605,3.8923468384958273,0.09960481829423626,72,0.2752947210744505,-0.09368125286602162
