INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20220207_1081,2022-02-07T20:10:07.652000,1.35269,U,15310,21.9,9.2,03 11 52.41,-11 20 43.9,47.61415890255375,203.20444885329846,7.798482066532468,7.069174940285716,0.0,8.50432968382256,7.709012314435908,0.0,3.7099671645209704,0.09044429810484958,1,0.0,0.0
20220207_1083,2022-02-07T20:12:07.326000,1.35652,R,15310,21.9,9.2,03 11 51.41,-11 20 43.9,47.43682347388058,203.8879845237235,6.288700752015516,6.966389440117279,0.0,7.5774350655594,8.39400151246967,0.0,2.590529747592757,0.13952833189482491,1,0.0,0.0
20220207_1084,2022-02-07T20:12:41.986000,1.35761,I,15310,27.2,4.7,03 11 52.41,-11 20 43.9,47.38648223598647,204.07775364300034,6.3563563580214035,5.576872639344427,0.0,8.180615242418941,7.17742158380991,0.0,3.938219673993774,-0.005217383356894474,1,0.0,0.0
20220207_1086,2022-02-07T20:18:14.066000,1.36897,U,15401,26.9,4.7,03 11 52.41,-11 20 43.9,46.87009920205733,205.92821578935914,8.60233215274452,8.939762651123797,0.0009978813038795664,9.999999999999996,10.392255951617942,0.0031113796878052824,2.9000173018764177,0.0757629719639169,2,0.0,0.0
20220207_1087,2022-02-07T20:19:38.350000,1.37199,V,15401,26.9,4.7,03 11 53.41,-11 20 43.9,46.73502528462368,206.38606734642576,9.999999999999957,9.680681983015324,0.7489083464497952,8.64090886380517,8.364989075471646,0.6674803386679784,3.290493362924732,6.547301984595862,3,0.0,0.0
20220207_1093,2022-02-07T20:25:05.292000,1.38455,R,15351,26.4,4.7,03 11 53.41,-11 20 43.9,46.18386937284763,208.1586618000517,9.33703199266544,8.231955155005442,0.9069747168765296,9.999999999999854,7.903634812600465,1.882338996857304,4.200193820595342,-0.02707744508603441,13,0.0,0.0
20220207_1094,2022-02-07T20:25:40.738000,1.38597,I,15319,26.4,4.7,03 11 53.41,-11 20 43.9,46.122143123817274,208.34845063582523,9.080110358286031,8.582797159519025,0.7302740618829073,8.218778546011759,7.649683129667746,2.257753295671419,3.2135254151775063,0.013028545091446526,14,0.0,0.0
20220207_1095,2022-02-07T20:26:18.672000,1.38756,B,15318,26.4,4.7,03 11 52.41,-11 20 43.9,46.053916356299155,208.55636074048593,9.584249045345052,9.432975948886723,0.004067868150558596,9.999999999855262,9.84237532330437,0.013298972513849705,3.1961618778985406,-0.34755416122928406,3,0.0,0.0
20220207_1096,2022-02-07T20:27:48.337000,1.39123,U,15318,26.1,4.8,03 11 53.41,-11 20 43.9,45.89680848399989,209.0277483972822,9.627486715110546,8.489108740250137,0.0,9.34509738540627,8.240109827254138,0.0,3.9023665460031824,-3.3361546212354423,1,0.0,0.0
