INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20240212_1051,2024-02-12T20:20:24.773000,1.39698,OPEN,12702,4.6,14.0,07 53 28.95,+19 16 59.0,45.650146826651834,90.91319096283098,5.106254086481581,7.744308088594181,1.166805061280165,8.247182121866004,12.505967606299054,2.8284209760679175,1.5000000000000944,0.22221033186277966,257,0.0,0.0
20240212_1052,2024-02-12T20:24:40.160000,1.37522,OPEN,12740,4.7,14.1,07 53 28.95,+19 16 58.0,46.58933983462393,91.439492688021,5.153743006304655,7.756947381848192,1.2375223571431624,8.06354009470442,12.283742387406479,3.213492391925598,1.500000000000389,0.26127485930724637,309,-0.10343563349442911,0.045069520405167623
20240212_1053,2024-02-12T20:28:55.365000,1.35450,OPEN,12740,4.7,14.1,07 53 28.95,+19 16 57.0,47.52764435566505,91.97544372167805,3.7288128973635803,5.67965651866078,2.0466598766001853,6.089458928288222,9.213008493440885,3.177654592298536,1.5000000000000036,0.26160758638521153,224,0.0890183105246283,0.40218188257205567
20240212_1054,2024-02-12T20:33:10.431000,1.33476,OPEN,12760,4.9,14.2,07 53 28.95,+19 16 58.0,48.46533252463203,92.5211694644585,3.85167112870207,5.78527610825639,1.2353449350253305,6.135192681031053,9.30810397007559,2.5600408614579635,1.5000000000000497,0.25636923980327175,241,-0.006416499709782329,0.27869798750449126
20240212_1055,2024-02-12T20:37:25.538000,1.31594,OPEN,12760,4.9,14.3,07 53 28.95,+19 16 56.0,49.402471594815616,93.07989975973337,3.3692539542203646,5.103119507000941,0.9969028970655422,5.658597404859131,8.454696723183343,2.5827238845797442,1.500000000000111,0.2466294322422436,162,0.12166013138202675,0.7134286093324449
20240212_1056,2024-02-12T20:41:40.571000,1.29807,OPEN,12810,5.0,14.3,07 53 29.95,+19 16 55.0,50.335278508555504,93.64856409643536,2.877156387562321,4.0541424982956915,0.43913323956803163,4.8157543156812235,7.1301883859424775,1.690419647938687,1.5433620516967759,0.21410087361783486,226,0.17764558257869498,1.2071181642289057
20240212_1057,2024-02-12T20:45:55.982000,1.28092,OPEN,12888,5.0,14.3,07 53 29.95,+19 16 56.0,51.27273777501198,94.23326351082572,2.807243848288498,3.939469176290743,0.48233310373598215,4.508877528094384,6.537374339524899,1.280733487073359,1.6687528703077104,0.2074063407008615,268,0.0871360416916441,1.240832494107878
20240212_1058,2024-02-12T20:50:11.269000,1.26458,OPEN,12888,4.9,14.5,07 53 29.95,+19 16 55.0,52.20882139013069,94.83348276485549,4.666304449855895,4.1636534961982035,0.5100973661784272,6.561073382257908,5.763436199570073,0.7060461235834561,3.7201555234033306,0.06449800571119961,295,0.0,0.0
20240212_1059,2024-02-12T20:54:26.494000,1.24894,OPEN,12931,4.8,14.5,07 53 28.95,+19 16 53.0,53.147387960612775,95.45267547260524,4.912877630984141,4.394113457548248,0.5456950381627497,6.0539893523885535,5.381330100722835,0.5754094659358522,3.7465642745510417,-0.02130007537816548,310,0.0,0.0
20240212_1060,2024-02-12T20:58:42.663000,1.23402,OPEN,12931,4.8,14.4,07 53 28.95,+19 16 54.0,54.085084320325755,96.08825438982474,6.413777627580327,5.1595958781291085,1.057904656332319,7.063713402059641,5.612265581286725,1.2878583184284,4.999999999999234,-0.5951849434679726,324,0.0,0.0
