INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20250425_1077,2025-04-25T20:57:27.059000,1.28612,B,9441,11.9,12.1,12 36 32.22,+11 15 13.8,50.98320006199704,108.46906115017292,5.578521089124409,4.368178191192728,5.153168054036188,6.022492973482901,5.07901267018199,5.915905519691146,3.6158730281225226,0.09687155005930323,64,0.0,0.0
20250425_1078,2025-04-25T21:07:42.226000,1.24950,B,9441,13.3,11.5,12 36 33.22,+11 15 11.8,53.11190071069155,110.65658776501981,5.790028387396993,4.572460946200604,1.0382559742514745,6.389871844375399,5.175485756119191,0.7066261037644015,4.105134023591002,0.11652696111518879,65,0.0011744493152687028,-0.01567110576141613
20250425_1079,2025-04-25T21:17:57.441000,1.21696,B,9441,13.0,11.6,12 36 33.22,+11 15 08.8,55.212159406607434,113.04292883723748,5.679502348678308,4.480501504301499,1.9371063918719305,6.268438767096697,5.061345039897889,5.7676610264325285,3.2698626628501635,0.09443112652928894,64,0.034114849105910026,-0.07199674581561931
20250425_1080,2025-04-25T21:28:12.556000,1.18808,B,9441,13.3,11.3,12 36 32.22,+11 15 06.8,57.27682618835819,115.66291151061677,5.999908893404091,4.66097042678831,2.903950442887594,6.3904981026308345,5.1236168756846725,4.241657123353295,4.62903094124935,0.1681903017653113,65,0.04063873076742175,-0.08165103521639958
20250425_1081,2025-04-25T21:38:27.860000,1.16261,B,9441,14.1,11.0,12 36 32.22,+11 15 06.8,59.29194682339305,118.55101904002441,5.879479785880947,4.612013476621058,0.6563702647396665,6.397492695879045,5.131518507214023,0.6575293729810303,4.57774512809116,0.08228478548134924,61,-0.01186475905513862,-0.16222164990265447
20250425_1082,2025-04-25T21:48:42.930000,1.14023,B,9441,14.3,10.9,12 36 32.22,+11 15 03.8,61.24817238432096,121.76149112233404,6.091140075958698,4.784774975998456,10.856636462998152,6.744285170199479,5.3538912929436195,10.348772509225387,4.112182798259745,0.06320197392797769,76,-0.030659941033311156,-0.20019646757903933
20250425_1083,2025-04-25T21:58:58.479000,1.12064,B,9441,14.9,10.7,12 36 32.22,+11 15 03.8,63.1356188019976,125.35465175960326,5.9501442184095685,4.743073852912099,5.046997507439357,6.333407523768015,5.153000276435312,5.85473617770884,3.6260163530206393,0.09721920868849705,64,-0.045488239476848095,-0.2599151753161109
20250425_1084,2025-04-25T22:09:14.161000,1.10367,B,9441,14.7,10.4,12 36 32.22,+11 15 02.8,64.93585973116647,129.39886688301036,6.376809751715739,5.0435044561963025,1.2373271181179293,6.921770689723925,5.555274585212515,0.6785077645274198,4.3539141103623935,0.04456833362520387,63,-0.08764763266589716,-0.3805620814189879
20250425_1085,2025-04-25T22:19:30.405000,1.08911,B,9441,14.5,10.2,12 36 31.22,+11 14 59.8,66.63164146352827,133.98169549810711,6.353428388820241,5.134794850924768,10.536225476483892,6.772856436883747,5.5233193890322445,10.121393459136117,3.1164349198897425,-0.10979140351917961,63,-0.06219585263739805,-0.32147969511535324
20250425_1086,2025-04-25T22:29:45.763000,1.07690,B,9441,13.2,10.2,12 36 31.22,+11 14 59.8,68.18895319537828,139.15312414541097,6.395496293319566,5.137510195893828,1.5974100542800524,6.6196601185754975,5.388921899211705,1.3512665245350268,4.087060486102416,0.18164725331107778,54,-0.060817986986069626,-0.3757317250544593
20250425_1087,2025-04-25T22:40:01.384000,1.06688,B,9428,12.8,10.1,12 36 32.22,+11 14 58.8,69.57971754605485,144.9910840580459,6.061195553317989,4.994066571399779,3.2827228020059565,6.29616733333924,5.382655632704638,4.419008762889902,3.3064506546307273,0.07600041851912583,59,-0.12476446172357691,-0.47589191474625386
20250425_1088,2025-04-25T22:50:16.502000,1.05893,B,9428,13.1,10.1,12 36 32.22,+11 15 00.8,70.77163299327447,151.55018132024074,6.573900224205543,5.2961650225003485,10.317546922535861,6.756796564465949,5.589618817800376,10.05479944901594,3.6308338836853986,-0.0024288868798453406,60,-0.10701496981796618,-0.48930237139280575
20250425_1089,2025-04-25T23:00:37.473000,1.05294,V,9428,13.6,10.3,12 36 31.22,+11 14 59.8,71.73151498199,158.9069488533947,6.033356681501742,4.964627816210625,10.756326966506588,6.347163460902852,5.214278841174527,10.343766303585262,2.7407202894411853,0.005843074593085089,85,0.5885573944236889,-0.4470189757918324
20250425_1090,2025-04-25T23:10:52.655000,1.04899,V,9428,13.8,10.3,12 36 32.22,+11 14 58.8,72.39857530599289,166.79882699242938,5.896163255238341,5.226664048422335,10.460444217953054,5.473894541933598,4.618222182380081,11.03935257107376,2.2469055073885054,0.2033681439378648,85,0.7681439172547398,-0.3084293521961586
20250425_1091,2025-04-25T23:21:07.722000,1.04696,V,9400,13.2,10.3,12 36 31.22,+11 14 59.8,72.75497287235048,175.15676880627464,6.212363403134104,4.962518660458721,10.88467180637219,6.077888407810784,4.860732292601689,10.773148104823523,3.2802887119614845,0.11032937383161223,102,0.6130398615232916,-0.32328210730370394
20250425_1092,2025-04-25T23:31:23.856000,1.04683,V,9399,13.1,10.5,12 36 33.22,+11 15 01.8,72.77886182919303,183.66225515171635,5.211032836724472,4.238003960397292,1.1024297155070304,6.00455966354229,5.010223706589979,1.1994471542191194,3.4151728875333642,0.2068377011025096,100,0.5701151491076939,-0.49059479554680546
20250425_1093,2025-04-25T23:41:39.034000,1.04860,V,9399,12.9,10.5,12 36 33.22,+11 14 59.8,72.4683332385789,192.05017191728928,5.58285073546469,4.440258483927784,8.650509466504772,6.266867031216837,5.147140376555878,10.551430718906687,2.7425032269678433,0.3365679951634185,101,0.6597984475838622,-0.5136412348946637
20250425_1094,2025-04-25T23:51:54.445000,1.05229,V,9399,13.6,10.0,12 36 33.22,+11 15 01.8,71.84211421158186,200.0329992282963,5.461373149732527,4.442859956638593,10.424792583511167,6.031182837332363,5.168695348898163,7.736956047072909,2.9436937878522658,0.27880309339396425,90,0.5804993626584394,-0.5834161118521838
20250425_1095,2025-04-26T00:02:09.526000,1.05794,V,9399,13.9,9.8,12 36 33.22,+11 15 01.8,70.9305239165195,207.40579742702988,5.426835793416938,4.347493049044436,11.215519772572812,6.118201559761679,5.0673507091664405,10.581994769399465,2.513323495045685,0.2012414925611573,98,0.56950702215595,-0.607755609450961
20250425_1096,2025-04-26T00:12:25.340000,1.06559,V,9399,14.0,9.8,12 36 33.22,+11 15 05.8,69.77200997573743,214.08308259368783,5.186328857583812,4.197067956437081,11.45106036888728,5.8606681176575055,4.978391364122123,10.785271526126918,2.401166098644816,0.16131437335745036,108,0.5344904822217114,-0.6533676933342178
20250425_1097,2025-04-26T00:22:40.495000,1.07531,V,9399,14.5,9.6,12 36 33.22,+11 15 06.8,68.40730363668948,220.03072776248035,5.220114570169317,4.341282717698152,7.749886354953361,5.8677604910998635,5.029528599162633,9.434753433573881,2.92962272566914,0.22801463321346016,94,0.550814369393964,-0.6461331773426864
20250425_1098,2025-04-26T00:32:56.261000,1.08719,V,9399,15.1,9.6,12 36 34.22,+11 15 09.8,66.8743205463257,225.2942605192819,5.201761326552147,4.252924241058729,4.312050154011753,5.90238440557039,5.10994569963245,9.608058197055863,2.919686131750777,0.20797324308225903,93,0.5466965767780596,-0.6391869041678993
20250425_1099,2025-04-26T00:43:11.706000,1.10139,V,9399,15.7,9.6,12 36 33.22,+11 15 09.8,65.19823309807511,229.95504088576888,5.2803229900374244,4.292506085536384,11.347251014546583,5.859724848263846,4.997834191821473,10.324499506949536,2.4808840154355796,0.24226042876829115,103,0.5376949452232038,-0.662285874923661
20250425_1100,2025-04-26T00:53:26.997000,1.11795,V,9399,15.6,9.8,12 36 34.22,+11 15 12.8,63.41719894179468,234.0651586386866,5.054805431471914,4.14074058386087,1.6917910546635575,5.793828680492202,4.941111240195353,4.741873437403543,2.9000187562098803,0.24916152649695467,90,0.5799359257546116,-0.6759603916340048
20250425_1101,2025-04-26T01:03:49.509000,1.13737,R,9399,16.7,9.5,12 36 34.22,+11 15 12.8,61.52012968828209,237.76103541639935,5.319335682365651,4.407284445123292,11.274612877983405,6.122141877181077,5.3280690158341955,10.407411884660606,2.127487501904702,0.26591270911790577,118,0.8273190454885371,-0.7589324122037943
20250425_1102,2025-04-26T01:14:04.807000,1.15936,R,9399,16.9,9.5,12 36 34.22,+11 15 15.8,59.57219183779848,241.02245781169455,5.358505153302485,4.549581267792974,9.14260563037244,6.3692428412210536,5.5798398699490495,10.129380767688042,2.5355165595439164,0.2553438608325856,104,0.8095725141064504,-0.7459489716975924
20250425_1103,2025-04-26T01:24:20.259000,1.18440,R,9399,16.6,9.6,12 36 34.22,+11 15 17.8,57.564244059333014,243.95400785464713,5.470592764914544,4.6721243883849475,9.636417823284654,6.401427683121031,5.582803324548736,10.130736982062656,2.433736852547459,0.27864927669712014,106,0.8211853745071599,-0.7275064225520755
20250425_1104,2025-04-26T01:34:36.061000,1.21278,R,9399,16.9,9.7,12 36 34.22,+11 15 20.8,55.506769496929884,246.60847820198222,5.136426703624907,4.6100266758665045,0.849563510055984,6.0406589168973195,5.422049599471483,1.1698034939902513,2.469530234557998,0.2720409335758831,96,0.8304749231790579,-0.6726068751979974
20250425_1105,2025-04-26T01:44:51.604000,1.24476,R,9399,17.6,9.5,12 36 35.22,+11 15 22.8,53.413587245348694,249.02185885592803,5.605471322320918,4.768551820342212,8.47684118281037,6.3873720247736845,5.420609067327419,10.272492250237606,2.6167416626601607,0.38588957595071216,108,0.8489436196684392,-0.6629317799615876
20250425_1106,2025-04-26T01:55:06.908000,1.28085,R,9399,17.6,9.5,12 36 35.22,+11 15 24.8,51.285036478506186,251.23884355338058,5.316361183828814,4.789713095557561,1.190507725036988,6.207105767662071,5.536975717492114,1.7820366597592603,2.627810014724799,0.2843833561714798,94,0.8137312562114971,-0.661457282344617
20250425_1107,2025-04-26T02:05:22.704000,1.32153,R,9399,17.7,9.2,12 36 35.22,+11 15 26.8,49.12762273266488,253.28806991878636,5.34187849454216,4.798847656543214,1.0352659454085806,6.3823072612841205,5.528193391710377,1.0570268711699793,2.656094521035988,0.23359898847899113,87,0.7773897479323357,-0.6188766012002529
