INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20250621_1130,2025-06-21T22:00:04.835000,1.12364,B,8983,18.3,13.2,12 58 01.07,+21 33 03.8,62.84129817400545,261.89063408343657,7.302388367933937,6.050302108243626,0.4314106227051848,7.833305265255117,6.54643282270975,0.23968167722242484,4.8333704329450065,-0.019550404536514663,19,0.0,0.0
20250621_1131,2025-06-21T22:01:43.112000,1.12723,V,8983,18.6,13.2,12 58 02.07,+21 33 01.8,62.48669038451407,262.1781312837442,7.137898132277285,5.764053306082558,0.45490686612175857,7.407605866543616,6.01128337282052,0.4224199976142877,4.873769707191532,-0.16107774402366157,23,0.9482974313431355,0.3274314668391155
20250621_1132,2025-06-21T22:13:52.789000,1.15914,V,8983,20.3,13.1,12 56 46.02,+21 41 18.5,59.59020455268568,264.6554281648686,9.999999999999998,15.328418730817592,2.8434197943711617,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,-0.5823609839533276,97,0.0,0.0
20250621_1133,2025-06-21T22:17:02.578000,1.16753,V,8983,21.0,13.1,12 56 46.02,+21 41 18.5,58.89479507441169,265.1357383520268,9.999999999999998,15.328418730817592,0.0,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,0.11393426148995553,160,-0.12271602513265407,-0.0706254668954066
20250621_1135,2025-06-21T22:27:11.843000,1.19646,B,8983,26.0,12.8,12 56 47.02,+21 41 20.5,56.66318733294758,266.59764314976036,9.999999999999998,15.328418730817592,0.0,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,-0.8083902078640871,96,nan,nan
20250621_1136,2025-06-21T22:30:27.599000,1.20644,B,8983,27.9,12.7,12 56 48.02,+21 41 20.5,55.94782776685074,267.04302393746855,9.999999999999998,15.328418730817592,5.844146734330277,9.999999999999998,15.328418730817592,6.2482365075157364,1.5000000000000002,-5.798445790863869,91,-1.2582411941027498,-0.040657556000496246
20250621_1137,2025-06-21T22:33:42.806000,1.21685,B,8983,27.9,12.7,12 56 47.02,+21 41 22.5,55.227056124818645,267.4828993279005,9.999999999999998,15.328418730817592,0.0,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,-13.420492118915156,115,-1.4686078602227963,0.23150391360305322
20250621_1138,2025-06-21T22:37:02.993000,1.22787,V,8983,36.5,12.3,12 56 47.02,+21 41 22.5,54.491219230840045,267.92137521474285,9.999999999999998,15.328418730817592,0.0,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,3.366196423310279,166,-0.4068057097568335,-0.2670354533525458
20250621_1139,2025-06-21T22:40:18.896000,1.23898,V,8983,37.9,11.9,12 56 48.02,+21 41 25.5,53.77486659139594,268.3411321360587,9.999999999999998,15.328418730817592,0.0,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,-0.5901923094716379,149,0.24143063975844598,0.008680612738999116
20250621_1140,2025-06-21T22:43:34.122000,1.25053,V,8983,37.9,11.9,12 56 48.02,+21 41 24.5,53.05682903169263,268.7519339413547,9.999999999999998,15.328418730817592,0.0,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,0.26396294528594055,169,0.024913783666132533,1.0240574428503169
20250621_1141,2025-06-21T22:46:54.495000,1.26281,R,8983,37.8,11.8,12 56 48.02,+21 41 24.5,52.31983740082933,269.1663983486307,9.999999999999998,15.328418730817592,0.0,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,-1.5481899437946547,153,-0.9454790431003853,0.5628092066414226
20250621_1142,2025-06-21T22:50:10.010000,1.27523,R,8983,37.8,11.8,12 56 48.02,+21 41 26.5,51.60081811547545,269.5647036419555,9.999999999999998,15.328418730817592,1.8869267306519575,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,0.29035324062433643,214,-0.17504996831158587,0.18274195890404735
20250621_1143,2025-06-21T22:53:25.136000,1.28807,R,8983,33.0,11.9,12 56 48.02,+21 41 29.5,50.88328128023338,269.9562042319386,9.999999999999998,15.328418730817592,0.0,9.999999999999998,15.328418730817592,0.0,1.5000000000000002,-0.5273246315104638,174,-0.2887175820352468,-0.19388643180386272
20250621_1145,2025-06-21T23:24:23.941000,1.17551,B,8984,18.8,12.5,15 38 42.49,+59 20 55.6,58.252707064006714,350.1196978537788,9.184908896285691,8.075899747351315,0.9102021078862386,8.62453943163095,7.2895592042157205,1.0644658199826642,3.802251322387616,0.07622589211894124,64,0.0,0.0
20250621_1146,2025-06-21T23:27:39.194000,1.17713,B,8984,18.8,12.5,15 38 43.50,+59 20 55.6,58.125478575751394,349.3708235765522,9.367650460569177,8.353256519305923,1.1943605880357966,8.636907068073256,7.558835013732888,0.9981423342035871,3.7164867719321637,0.07235955581612412,60,-0.24905703618086636,0.08901411838290892
