INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20250205_1105,2025-02-05T20:21:35.374000,1.30699,OPEN,10100,6.0,6.1,07 13 29.65,+20 57 16.2,49.864385060180425,90.55708298591335,3.454241769908597,4.509676988259487,0.2532188597611107,4.92809248281418,6.578570964024844,1.0925308189370089,1.8853012946542194,0.24273371518039055,502,0.0,0.0
20250205_1106,2025-02-05T20:26:51.500000,1.28541,OPEN,10100,6.0,6.1,07 13 30.66,+20 57 14.2,51.02328511978621,91.20368182770267,3.5708916658965304,4.589851257379405,0.2535118242323362,5.0656514469022875,6.6919540513060936,1.0360208719815303,1.9702113428836627,0.23496603905612878,468,0.10852934574299343,0.029531833812263358
20250205_1107,2025-02-05T20:32:06.572000,1.26504,OPEN,10120,5.4,6.2,07 13 30.66,+20 57 13.2,52.18182835390503,91.86739893808382,3.667461706472903,4.658329474342072,0.23564143727640374,5.135690058407404,6.65721436478291,1.061681187001379,1.9820532105896025,0.23868974488430394,471,0.10330723716928492,-0.030209462209414596
20250205_1108,2025-02-05T20:37:22.063000,1.24585,OPEN,10120,5.4,6.2,07 13 31.66,+20 57 12.2,53.33779868056339,92.54945649494331,4.39105371455797,5.020603684374057,0.23390474316968124,5.758657006399689,6.674861550767426,0.8242660993528492,2.4400730061485847,0.25639897773807985,422,0.07265857854549859,0.1371522776814618
20250205_1109,2025-02-05T20:42:37.301000,1.22764,OPEN,10141,5.5,6.2,07 13 30.66,+20 57 11.2,54.49954626901907,93.2571549669773,4.455074490025995,4.715643521754579,0.2571410166335637,5.429835012007908,5.7988329264085925,0.6745354842147728,2.7527444028381467,0.21971048490014927,504,-0.10268120547092621,0.2600384962061353
20250205_1110,2025-02-05T20:47:52.485000,1.21050,OPEN,10141,4.3,6.5,07 13 30.66,+20 57 10.2,55.656601134057375,93.98685365426307,3.9373969782872136,4.231724094538618,0.2556961241967164,4.9686539421039155,5.454429300010165,0.6957290958945554,2.7174673606486133,0.26033307484115775,554,-0.16193443261167864,0.2281475353692299
20250205_1111,2025-02-05T20:53:07.793000,1.19438,OPEN,10141,4.3,6.5,07 13 31.66,+20 57 11.2,56.80959345308418,94.74058296178582,4.342605015315153,4.616447928121772,0.24732110813700103,5.28537686561451,5.7592495269053,0.6488700073817295,2.7609781358886476,0.2675480641216987,505,-0.034468059505698874,0.2506400716857861
20250205_1112,2025-02-05T20:58:23.527000,1.17909,OPEN,10141,4.6,6.6,07 13 31.66,+20 57 10.2,57.96632584947522,95.52895762341508,3.9482536183400088,4.316694817301275,0.2479025519385436,4.991624561084063,5.5965005086075905,0.6565608900992634,2.6161677811297013,0.24080113633436703,527,-0.07877290502787446,0.1934472467753799
20250205_1113,2025-02-05T21:03:39.533000,1.16467,OPEN,10141,5.1,6.5,07 13 31.66,+20 57 09.2,59.12247693962772,96.35209300508033,4.176253794622099,4.465340700396885,0.2470995746590683,5.213830291650338,5.667935786725489,0.5971336480581284,2.7352351481197585,0.23577945784243765,523,-0.0814146532491377,0.17029769569458403
20250205_1114,2025-02-05T21:08:55.910000,1.15106,OPEN,10141,5.9,6.2,07 13 31.66,+20 57 07.2,60.27799040538049,97.21508247823218,4.169011902237207,4.384560223659294,0.2392976125766202,5.092382354938478,5.483483123033421,0.6281151141618739,2.8343757437968113,0.22780100077392637,559,-0.038965969907907495,0.203527228110127
20250205_1115,2025-02-05T21:14:11.801000,1.13827,OPEN,10141,5.6,6.3,07 13 31.66,+20 57 09.2,61.42986915045768,98.11775205941609,4.142133024319852,4.395506897461961,0.2274402018575481,5.1474276586764365,5.477108839416198,0.6597393704685288,2.771736397687667,0.2776371277123224,554,-0.10298222920504668,0.17135024028742873
