INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20250820_1079,2025-08-20T22:13:04.619000,1.88105,R,11409,17.6,18.4,17 43 33.18,-26 24 18.0,32.0204542609334,201.14027921269545,3.044362259592978,3.1320890902690004,0.39233910936040717,4.380192996634057,4.234845806207274,1.0498144106913836,2.6041295509016136,0.03374619542080299,5689,0.0,0.0
20250820_1080,2025-08-20T22:16:39.852000,1.89638,R,11409,17.6,18.4,17 43 33.18,-26 24 17.9,31.72922547745365,202.02446814254907,3.1533883684562354,3.18195669445805,0.36144964824330295,4.56911487166729,4.442450315786565,0.8511580458411547,2.8195699337924665,0.06750067213114887,4031,0.26533045595781735,-0.2189865994439606
20250820_1081,2025-08-20T22:20:15.082000,1.91262,R,11409,17.7,18.4,17 43 33.18,-26 24 17.9,31.42669972386976,202.9005562845566,3.7337246395178276,3.319692923597005,0.36278926517877963,5.527993816888488,5.005940961209907,1.1681828769593778,3.684535612402734,-0.08586426984975395,3421,0.4255014859450457,0.11254712433717214
20250820_1082,2025-08-20T22:23:51.227000,1.92989,R,11409,17.7,18.4,17 43 33.18,-26 24 17.9,31.111717196546927,203.772065612441,3.3994691839532125,3.6052430195353278,0.43711034361626977,4.6248660401230985,4.589948052506157,1.0014427128555266,2.5611673175214404,0.10354350589701052,4242,0.23450454346499103,0.03974356123595135
20250820_1083,2025-08-20T22:27:26.905000,1.94806,R,11441,17.7,18.4,17 43 33.18,-26 24 14.9,30.78719532475478,204.63363942905207,3.5540679281321834,3.554844412798073,0.39269728863707076,4.922385080730589,4.7446730851890475,0.9526431063747189,2.834287000981107,0.06416685654038476,3474,0.13460621943788284,-0.03915497476885503
20250820_1084,2025-08-20T22:31:02.330000,1.96720,R,11441,17.7,18.4,17 43 34.18,-26 24 14.9,30.453111689061103,205.48132567063402,3.2651441580571916,3.0826160586493065,0.34231235419029105,4.647827084726187,4.326356949152693,0.773240944930258,3.1977554232988172,-0.06780277582875094,3870,0.03152306152713573,-0.14651222226328536
20250820_1085,2025-08-20T22:34:37.372000,1.98747,R,11441,17.8,18.4,17 43 34.18,-26 24 14.9,30.10753443193036,206.3227874430124,3.066954764735977,3.2300842091433535,0.30493720367077026,4.691843083081382,4.834966249796785,0.5250913664597698,2.763922507902769,-0.05919899663393529,1911,0.25937987050136146,-0.2468707444417778
20250820_1086,2025-08-20T22:38:13.122000,2.00900,R,11466,17.8,18.4,17 43 33.18,-26 24 13.0,29.749195898292484,207.16231556840387,5.190901447165467,4.479363542334762,0.8533719080776203,5.737286944826451,4.956312444923489,0.8250373223574865,4.32853614325198,-0.22044391106558286,2671,0.14418275437031844,-0.04490276442791219
20250820_1087,2025-08-20T22:41:48.363000,2.03159,R,11466,17.9,18.5,17 43 33.18,-26 24 12.9,29.382682038196705,207.98684806169663,5.101972652077677,4.46211374417381,0.5227584466166917,5.726114944512173,4.982556871730571,0.6618786400055008,3.785033343936443,0.0774383761142226,2337,-0.1050170992375106,0.018220126318714395
20250820_1088,2025-08-20T22:45:23.612000,2.05527,R,11466,17.8,18.5,17 43 34.18,-26 24 10.0,29.008607224338352,208.7991163608587,4.08318543076098,4.054854293103406,0.554235088267077,5.094396633246245,4.876590539485164,0.7395023141550459,3.0188670243538347,-0.05345091827090118,2287,0.07956213360695984,-0.14625449501509866
20250820_1089,2025-08-20T22:48:59.152000,2.08043,R,11466,17.8,18.5,17 43 34.18,-26 24 09.9,28.62175952542422,209.60681674050895,3.5965788981186098,3.7820770244695043,0.3890168901071611,4.686863897245595,4.773578229072562,0.46335103402084954,2.7729401941098084,-0.16714713160399505,1877,0.021659700132375292,-0.1580179938365036
20250820_1090,2025-08-20T22:52:34.613000,2.10708,R,11466,17.7,18.5,17 43 33.18,-26 24 09.9,28.22350482242792,210.40876696114935,5.26239423643675,4.413273099155939,0.5493070300281948,6.6421603380660335,5.6024276413840575,0.6585638944153054,4.6963790843139,-0.13753403804598352,1509,0.08344209624260111,0.10043098116682087
20250820_1091,2025-08-20T22:56:09.728000,2.13485,R,11466,17.7,18.5,17 43 34.18,-26 24 07.9,27.820649329260114,211.19329470958283,4.639721675507171,4.282594297128965,0.9105754220423306,5.078233598000869,4.471727170195095,0.8034094343903933,3.2922872667788154,-0.10124420871558026,3307,-0.10712951738284755,-0.07739141775997632
20250820_1092,2025-08-20T22:59:45.412000,2.16438,R,11466,18.0,18.4,17 43 34.18,-26 24 07.9,27.405083286801375,211.97407650424617,4.272103770385741,3.935128411663107,0.7170481495267231,4.833858330693488,4.360288537434391,0.7714393354306655,3.2811607795495545,-0.17336610490182752,3486,0.021085167593284496,-0.03828991329672863
20250820_1093,2025-08-20T23:23:36.983000,1.60458,R,11466,18.4,18.3,23 24 28.46,+03 18 41.1,38.47621767742944,109.90822255616143,5.649238902469467,4.548692348634177,0.3965284824718207,7.031216309116789,5.508350466213695,0.4048742029414605,4.9999999999892975,-0.47883984230912924,62,0.0,0.0
20250820_1094,2025-08-20T23:25:52.469000,1.58840,R,11466,18.5,18.4,23 24 28.46,+03 18 40.1,38.94408507579402,110.3142333765479,5.763112580063312,4.95021922580442,2.4138652131737146,6.578954093403794,5.863341532598015,1.5684364710234355,4.389120077262669,-0.19832756905996377,87,0.35494589076173,0.3653804537506876
20250820_1095,2025-08-20T23:28:07.512000,1.57260,R,11479,18.5,18.4,23 24 27.46,+03 18 43.1,39.413252512515875,110.72577863724993,5.19118614556632,4.192744861497772,1.0717683639658269,6.518042859892734,5.629090698737373,1.3232818655886058,4.999999999985575,-0.6923596919598829,72,0.0,0.0
20250820_1096,2025-08-20T23:30:22.680000,1.55737,R,11479,18.5,18.3,23 24 27.46,+03 18 43.1,39.87767627602656,111.14072348520722,5.0922153898997315,4.407095942515331,0.5263146714470022,5.516050117186422,4.991979558476388,1.0582764106571698,3.8602676812145154,-0.11280766278482879,60,0.0,0.0
20250820_1097,2025-08-20T23:32:37.779000,1.54258,R,11479,18.5,18.3,23 24 27.46,+03 18 41.1,40.34023901094678,111.56133922108405,4.861730837054121,4.0048187138686755,0.7352869417794654,5.635533441886815,4.825065678072384,1.1187729742470847,4.9510028879481105,-0.5710394617118768,64,0.0,0.0
20250820_1098,2025-08-20T23:34:52.822000,1.52823,R,11500,18.5,18.3,23 24 27.46,+03 18 39.1,40.801259312150115,111.98721465954893,4.851332764833151,3.9581638636722785,0.75465883390165,7.106615583915796,5.835608072147684,1.1226809237336468,4.833901255786886,-0.5293282868506821,52,0.0,0.0
20250820_1099,2025-08-20T23:37:07.941000,1.51425,R,11500,18.8,18.3,23 24 27.46,+03 18 40.1,41.26162717978901,112.41801590355409,5.213740987029984,4.278137412896234,0.43789299706713347,6.300691642107099,5.533042794069457,1.3161204139419143,4.5308850535962755,-0.3937437307397509,62,0.0,0.0
20250820_1100,2025-08-20T23:39:22.983000,1.50068,R,11500,18.8,18.3,23 24 27.46,+03 18 38.1,41.71981451964892,112.85521535730332,4.848206638609296,4.213900992910518,0.7290908183959552,4.893884456612451,5.003162923705423,1.6208483174969244,3.5206784285785653,-0.3768981441325163,62,0.0,0.0
20250820_1101,2025-08-20T23:41:38.054000,1.48748,R,11500,18.8,18.3,23 24 27.46,+03 18 39.1,42.17710427165556,113.29750288357926,6.766130957858905,6.3257299750218,1.4902026573607703,5.9658729654925375,4.8245290598066495,2.250647784647123,4.999999437293943,0.2123717973791739,55,0.0,0.0
20250820_1102,2025-08-20T23:43:54.029000,1.47465,R,11500,18.8,18.3,23 24 28.46,+03 18 39.1,42.63239023375243,113.7458449136843,6.854354591746743,5.364782885188953,1.4425921386379885,8.260615047194928,6.625130871716829,2.3313898096865193,4.9999999999253255,-0.5459988080872944,72,0.0,0.0
20250820_1103,2025-08-20T23:46:09.950000,1.46208,R,11530,18.9,18.2,23 24 28.46,+03 18 40.1,43.08943008910587,114.20330967082829,5.8682896266504105,4.662168905942925,1.5528617150340533,8.436524887457065,6.814908727917118,1.5817215305775205,4.9999999959203905,-0.6245102795381875,81,0.0,0.0
20250820_1104,2025-08-20T23:48:25.346000,1.44984,R,11530,18.9,18.2,23 24 27.46,+03 18 38.1,43.54590226701696,114.66981261053598,5.418446253189797,4.472250289571016,1.0679417737517518,8.768455780980467,7.475628516811742,1.1450343389472923,3.82994876372247,-0.8548475665668221,46,0.0,0.0
20250820_1105,2025-08-20T23:50:40.615000,1.43801,R,11573,18.9,18.2,23 24 27.46,+03 18 38.1,43.99724595444809,115.13849956828841,5.971921471912944,4.778788024775421,1.8146059398003915,9.15030305849368,7.456014068073644,1.6509552210683838,4.2550740273064545,-0.6066303428521542,70,0.0,0.0
20250820_1106,2025-08-20T23:52:55.870000,1.42660,R,11573,18.9,18.2,23 24 28.46,+03 18 37.1,44.44332550599652,115.61070907434457,5.290780244811343,5.189584014851038,0.6450858695175317,9.999999833866386,9.033928805581514,1.406064155615402,3.089744717454157,-0.7323337247147635,62,0.0,0.0
20250820_1107,2025-08-20T23:55:11.450000,1.41531,R,11496,18.9,18.2,23 24 27.46,+03 18 37.1,44.89546293102175,116.0978280654638,5.246380532362915,5.068257178379247,0.7839186639894304,9.999999999989702,9.336814070284204,1.1962765010220338,3.296965304475178,-0.6633834746130046,69,0.0,0.0
20250820_1108,2025-08-20T23:57:27.476000,1.40437,R,11496,18.9,18.2,23 24 27.46,+03 18 35.1,45.343552723666804,116.59087664412331,5.829778318382328,4.620294337696851,0.9336111266442968,7.427350585807179,6.038518432624627,2.0734934980118718,4.667085117797592,-0.5110354793668711,70,0.0,0.0
20250820_1109,2025-08-20T23:59:43.369000,1.39373,R,11480,18.9,18.2,23 24 27.46,+03 18 36.1,45.78977853934066,117.08996191164755,5.467393365091313,4.397455828690306,0.5043683266064072,7.683318829594113,6.288665575764142,1.3988719122228224,4.515101559360908,-0.5639419413380169,63,0.0,0.0
20250820_1110,2025-08-21T00:01:59.370000,1.38346,R,11480,19.0,18.2,23 24 28.46,+03 18 34.1,46.23058892757384,117.59429603928076,7.242301974956027,5.914933139353666,1.630733478144447,8.957250671278599,7.05174887943728,2.8009584078680883,4.999999999786498,0.12112364594797789,80,0.0,0.0
20250820_1111,2025-08-21T00:04:14.440000,1.37345,R,11480,19.0,18.2,23 24 28.46,+03 18 34.1,46.669919666889754,118.10602380112988,6.711986492972088,5.713016482704515,1.9499186089494742,7.321866858617778,6.527191231336756,2.6665179572958744,4.999999999946196,0.23108923165987613,82,0.0,0.0
20250820_1112,2025-08-21T00:06:29.768000,1.36362,R,11480,19.0,18.2,23 24 27.46,+03 18 35.1,47.1113717259109,118.630291108652,6.602411008305419,5.3468193125887655,1.5329535758718986,8.510649977707835,6.8433201306079114,2.1353044038040583,4.999999997565707,-0.6063554695119576,79,0.0,0.0
20250820_1113,2025-08-21T00:08:45.451000,1.35410,R,11480,19.1,18.2,23 24 27.46,+03 18 36.1,47.5485462852183,119.16038231196707,6.444562443560599,5.0567142702351635,1.6302027983174296,8.711699455907693,7.026440779438518,2.553168435036169,4.961046042242971,0.2966352671800365,94,0.0,0.0
