INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20250115_1094,2025-01-15T22:56:57.102000,1.21105,V,10149,50.4,6.3,05 02 31.03,-05 21 26.2,55.62484114067666,193.1750134373812,7.851128559267238,6.86361817858204,1.307089170836389,7.7411866900546755,6.125043061926725,1.1382737121404665,4.634452891879674,-1.5660729637627877,89,0.0,0.0
20250115_1095,2025-01-15T23:01:06.814000,1.21428,R,10149,52.3,6.0,05 02 32.03,-05 21 26.2,55.40242237147293,194.95970899654603,8.471566360351012,6.61339376486724,1.790842070346474,7.189936843278702,5.59168542052465,1.5386888716855092,4.99999999996981,1.7470028895757812,139,-0.2341779464124038,-0.10604658904384269
20250115_1096,2025-01-15T23:03:20.592000,1.21620,I,10149,52.4,5.8,05 02 31.03,-05 21 25.2,55.270711876642935,195.91792289987157,6.523820022888712,5.09870800437117,2.0536258857466496,8.81777830592469,6.90682490918457,2.179074223924289,4.999999999955959,1.9273612348465061,182,-0.5855235361907835,0.08711911245124793
20250115_1097,2025-01-15T23:08:03.279000,1.22068,V,10149,58.4,6.0,05 02 31.03,-05 21 25.2,54.968171482962816,197.90520496636674,8.07428351040914,7.127270983073549,1.283377357806624,7.883840757688875,6.448619457173321,1.4837232924194588,4.437029879574276,-1.2988208738807148,79,-0.016937102027186256,-0.06850500070211751
20250115_1098,2025-01-15T23:11:22.960000,1.22417,R,10149,58.4,6.0,05 02 32.03,-05 21 25.2,54.73509585466039,199.2826879677745,7.815455401510974,6.712656416584582,1.4586421066946924,7.584402966836045,6.012548638742088,1.1169063922317966,4.6590631388380634,-1.26438999268261,93,-0.3759813696089932,-0.01861409310997169
20250115_1099,2025-01-15T23:13:27.732000,1.22651,I,10149,58.4,6.0,05 02 32.03,-05 21 25.2,54.58028317335348,200.13916782769869,8.168801844934137,7.122520712723061,1.678038372167797,7.646996074249321,6.128034250467328,1.4734793814221945,4.355851653374509,-0.4215123182322274,136,-0.239257660438504,0.02881645083219155
20250115_1100,2025-01-15T23:16:59.029000,1.23074,V,10149,98.3,6.0,05 02 32.03,-05 21 25.2,54.303526470322176,201.57387794730545,8.18796785582905,7.481391326545937,1.5082411634906308,7.590066172036879,6.447567383242061,1.1367072161288192,4.0749184337974,-2.699413213810619,92,-0.11168461190567905,-0.038896424397141804
20250115_1101,2025-01-15T23:20:21.771000,1.23514,R,10149,98.3,6.0,05 02 31.03,-05 21 24.2,54.01991507170724,202.93805955108468,8.979436388472422,7.473130437000409,2.076612817676466,7.414041185872978,6.050510767831636,1.6964084614036672,4.443369082238197,0.20620260144320512,126,-0.2773047533770819,-0.09683980687106805
20250115_1102,2025-01-15T23:22:29.600000,1.23804,I,10149,98.3,6.0,05 02 32.03,-05 21 24.2,53.83491832260771,203.77727509512246,9.412092456317556,7.409462936215654,2.4528724040036582,7.619975849365836,5.997700230513339,2.5353617413261214,4.671271209222122,1.9548140127093032,159,-0.43534282009973596,0.06586376083371033
20250115_1103,2025-01-15T23:25:59.479000,1.24312,V,10149,99.9,6.0,05 02 32.03,-05 21 24.2,53.51517757868798,205.14886060213547,8.887046408877024,7.542377899411006,1.780179022348543,7.944835612975815,6.261165859752754,2.057640135080037,4.398328699229627,0.1276033191557294,94,-0.09072204044664932,-0.13059637707843103
20250115_1104,2025-01-15T23:29:19.203000,1.24826,R,10149,99.9,6.0,05 02 32.03,-05 21 21.2,53.196254914281745,206.43434523294164,7.094835432427551,5.736291106688649,2.078991697492432,8.094875138702669,7.035649088708077,2.0417501060006575,4.790810333616122,1.8601609950677083,144,-0.26026585211735936,-0.13199965733193494
20250115_1105,2025-01-15T23:31:23.753000,1.25167,I,10149,99.9,5.8,05 02 31.03,-05 21 21.2,52.98778348686064,207.23177253094298,9.999999999902716,7.731226733679732,2.6666453806131347,7.4791776532005185,6.001175969232367,2.3383313967776402,4.460995381183962,3.387169980143232,181,-0.4788653985862402,0.0164891167775545
20250115_1106,2025-01-15T23:34:54.373000,1.25764,V,10149,100.0,5.6,05 02 32.03,-05 21 21.2,52.627055824925286,208.54519543039927,9.999999999999767,8.463321039620428,1.831230758550463,7.378240031494899,6.247347706129132,2.4113306948380195,3.9693828875284325,3.361939053176941,122,-0.0422687532821974,-0.16676741476065945
20250115_1107,2025-01-15T23:38:13.665000,1.26367,R,10149,100.0,5.6,05 02 32.03,-05 21 21.2,52.269832217601135,209.77277524143994,9.819466085565656,8.088780786579438,2.878824534013745,7.369690459145755,6.179276640645648,3.2046990499541828,4.011326136677157,3.4225532785593487,149,-0.4650395499520746,-0.14706168057589525
20250115_1108,2025-01-15T23:40:18.420000,1.26764,I,10149,89.1,5.5,05 02 31.03,-05 21 21.2,52.037452956597186,210.5366920038509,6.690066786450666,5.301267581921624,2.6857861203987534,9.987934907338516,7.710686257316752,2.1801068659070673,4.613074573261078,1.9155347330537582,244,-0.3036121669697459,-0.1402256689465662
20250115_1109,2025-01-15T23:43:48.832000,1.27461,V,10149,89.1,5.5,05 02 31.03,-05 21 21.2,51.636848570931036,211.7962802905066,9.999999999999535,8.431071337868644,3.1443864969463267,6.930237393970379,6.123686920691885,3.2836618160397704,3.859478616157416,1.9084526978143845,144,-0.18851581176463242,-0.23461068855552641
20250115_1110,2025-01-15T23:47:11.782000,1.28166,R,10149,65.6,5.0,05 02 32.03,-05 21 21.2,51.23885893849772,212.98323924552872,9.999999999470296,7.721269266058519,2.8613775375875754,7.516678127649104,6.527317119694585,2.9217301902109893,4.388132974415602,1.7954593135850823,179,-0.35423139186490904,-0.06650061938287263
20250115_1111,2025-01-15T23:49:16.814000,1.28621,I,10149,100.0,5.3,05 02 32.03,-05 21 20.2,50.98626736219705,213.70751753318953,7.2057835407970945,5.862910633935517,2.748294288142068,9.619663793899825,7.503441208177897,2.4609813562474008,4.597507956411947,1.822681024779341,202,-0.22930369476563783,-0.06306317737143309
20250115_1112,2025-01-15T23:52:47.252000,1.29424,V,10149,100.0,5.3,05 02 31.03,-05 21 18.2,50.548308823775436,214.9136095465809,9.024172599637872,8.177670158631658,2.761207400497276,7.5081097811178825,6.505892527799709,2.935263516815306,3.9673159935714164,3.382453724884309,112,-0.006742731088331311,-0.2748891462216998
20250115_1113,2025-01-15T23:56:06.975000,1.30219,R,10149,98.1,5.6,05 02 32.03,-05 21 18.2,50.124079795786514,216.02531925898154,6.623023163738155,5.177710809918485,2.8527042408546857,9.666202901390086,7.462177552165384,2.9300861109221907,4.7592961622238565,1.7981027640970633,198,-0.23308147317560451,-0.1747066862133852
20250115_1114,2025-01-15T23:58:11.193000,1.30739,I,10149,100.0,5.6,05 02 31.03,-05 21 18.2,49.85093021899824,216.71517916250235,9.434007820090173,7.318422877988157,3.118400028163258,6.375459537120165,5.35050944167274,3.0587242455833037,4.891748321033383,0.23620147468089348,284,-0.4271682157012012,-0.09582137421792504
20250115_1115,2025-01-16T00:01:41.862000,1.31646,V,10123,100.0,5.6,05 02 32.03,-05 21 18.2,49.38367171259772,217.85203596517226,9.801615266453163,7.970815759683077,2.70463264008112,7.71220167259873,6.326445236608711,2.7435198623919224,4.2059095564746825,3.3028039275131134,103,-0.1670293380104613,-0.1740323519966855
20250115_1116,2025-01-16T00:05:01.336000,1.32550,R,10123,99.1,5.6,05 02 32.03,-05 21 15.2,48.928729300342575,218.91322691737398,6.957334759597604,6.074683465559616,2.1113783775778883,6.974450568417001,6.19332906155487,2.3885180776836643,4.878784683664357,1.7809970879699917,118,-0.0731374030647853,-0.09928390255707337
20250115_1117,2025-01-16T00:07:06.972000,1.33147,I,10098,99.1,5.6,05 02 31.03,-05 21 15.2,48.6340242772741,219.57591062078725,6.52814577742543,5.115032849556697,1.5293449293035897,7.1627937747397725,6.324688355923685,1.747089457040496,4.9999999999727365,1.9608165017818247,199,-0.6501001644547969,0.15113897621450953
20250115_1118,2025-01-16T00:10:36.519000,1.34168,V,10098,81.3,5.5,05 02 32.03,-05 21 15.2,48.139705383478415,220.6495553477195,7.328414010446565,6.600318749025701,0.5825819870071198,7.358676570153437,6.335892738925195,0.5998630439528956,3.776158610369429,-0.110383223428332,77,-0.011926944847003143,-0.1022673762586055
20250115_1119,2025-01-16T00:13:57.006000,1.35194,R,10098,50.0,4.8,05 02 32.03,-05 21 13.2,47.65477141705624,221.66167902869347,7.474356382965522,6.174960517035822,0.8699246957959241,7.4373005342169165,6.3763839842671075,0.922750204274287,4.212847142415163,-1.262055339322085,97,-0.440350241788379,0.015842495608731497
20250115_1120,2025-01-16T00:16:04.780000,1.35873,I,10085,50.0,4.8,05 02 32.03,-05 21 13.2,47.340376525667494,222.2960717281414,6.675132506262018,5.460292621359696,0.7407631744622067,6.917971828423302,5.531284687201459,0.4252297485039742,4.999999999789444,-0.6285919406814038,165,-0.35882439974455294,0.08380553039920915
20250115_1121,2025-01-16T00:19:34.436000,1.37030,V,10084,50.0,4.8,05 02 32.03,-05 21 13.2,46.816258015230055,223.31980626308163,7.0217741060661485,6.1253146685299225,0.47487634646149424,7.088736716710695,6.0543728510213235,0.4645748996289756,4.024233976366893,0.13702086889967618,80,-0.08660130218583573,-0.11472330103101831
20250115_1122,2025-01-16T00:22:54.195000,1.38182,R,10084,50.0,4.8,05 02 32.03,-05 21 13.2,46.30764403472219,224.27564138550153,7.272246303945121,6.024801844429571,0.6700958231958722,7.149180896672845,5.8357296521288395,0.4457921350880003,4.6805283218360785,0.04560311764923055,133,-0.11811986986138345,0.12407406171828735
20250115_1123,2025-01-16T00:24:59.701000,1.38925,I,10084,50.0,4.2,05 02 33.03,-05 21 10.2,45.98685579385261,224.8626414993343,7.1634751524504034,5.987163309782969,1.0866979423526297,6.907666785235713,5.468592194884029,1.0978277544239177,4.9999999999954685,1.850041236654573,225,-0.6619591513501446,0.01906241698035228
