INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20250129_1066,2025-01-29T19:38:39.351000,1.37491,V,10119,7.3,6.2,05 02 28.91,-05 21 27.5,46.60601897920615,136.29096988648922,6.021675820700752,6.461448604459852,0.1511739644632728,6.559026163836128,7.0235540430661185,0.3925671626782794,2.7376315251284042,0.2653370252893289,73,0.0,0.0
20250129_1067,2025-01-29T19:41:53.944000,1.36391,R,10119,7.3,6.2,05 02 27.91,-05 21 26.5,47.09912774378411,137.23738846210702,5.615566923064285,5.603560317693578,0.19011081446554012,6.384781029362735,6.475369989788352,0.5302072939231266,3.1112584204355684,0.08848707121577198,106,-0.20981112387788062,-0.20972178446505133
20250129_1068,2025-01-29T19:44:19.700000,1.35601,I,10119,7.3,6.2,05 02 27.91,-05 21 25.5,47.46093763105053,137.95462238772606,4.845326596516081,5.270582401063085,0.17785475737126344,6.064952584388846,6.501297093031438,0.6454765222892878,2.6082631380930805,0.22904064556702436,109,-0.3937670882396433,-0.20796575077683543
20250129_1069,2025-01-29T19:47:34.703000,1.34590,V,10119,7.3,6.3,05 02 28.91,-05 21 27.5,47.933949387968084,138.9262491584891,6.1282586906867635,5.994783714740036,0.2206492188532474,7.137073508075117,6.92222927915241,0.469766939627263,3.238917261146607,0.14067010299622237,99,-0.050616504340699524,-0.01152903343602054
20250129_1070,2025-01-29T19:50:51.404000,1.33607,R,10119,7.3,6.3,05 02 28.91,-05 21 27.5,48.4045922297701,139.92996206784136,5.94035926429626,5.999857237769856,0.3064258227546386,6.613156444236077,6.676540650588596,0.5290508064766026,3.0628268886435155,0.06630699916729008,120,-0.2676622504124298,-0.2994494735071719
20250129_1071,2025-01-29T19:53:18.491000,1.32901,I,10119,7.3,6.3,05 02 28.91,-05 21 28.5,48.74991257338096,140.69346919683306,4.999410240456674,5.2212504227508045,0.2411482402541658,5.700617083069015,6.013534884338812,0.6149641569022108,2.81817838185581,0.25076023439442024,133,-0.29076744871141025,-0.3836217053684393
20250129_1072,2025-01-29T19:56:32.190000,1.32007,V,10119,6.4,7.0,05 02 28.91,-05 21 28.5,49.19637229419317,141.71542160924886,5.736577939424303,5.464977333280343,0.24552318622070501,6.189724089977196,6.030015511786233,0.48377845591175817,3.3553635361538974,0.18365729348661602,127,-0.15859692343911047,-0.06916554044511622
20250129_1073,2025-01-29T19:59:49.556000,1.31131,R,10119,6.4,7.0,05 02 27.91,-05 21 27.5,49.64338526632295,142.7817457455619,5.674654643744551,5.289602220948765,0.27521944392503706,6.4682423939834575,6.084398253552079,0.5170744276004084,3.493502231885826,0.14444058647000435,140,-0.1972224744659661,-0.16014027362625802
20250129_1074,2025-01-29T20:02:16.267000,1.30514,I,10119,6.4,7.0,05 02 28.91,-05 21 29.5,49.96415783954029,143.5786957828442,4.509470359057345,4.72623801693251,0.25176948652586617,5.359189278077799,5.7041418281824585,0.5808418390070269,2.8544262308912516,0.03377283143227165,163,-0.3875794474037351,-0.3468249182380014
20250129_1075,2025-01-29T20:05:30.196000,1.29725,V,10119,5.7,7.8,05 02 28.91,-05 21 29.5,50.382315497567866,144.65593842184117,5.686501385709391,5.448956000870831,0.2391857960998962,6.476306808763467,6.318236075650153,0.44473512801806603,3.366984452479758,0.1549821233125303,126,-0.010499678751641341,-0.027857565471073032
20250129_1076,2025-01-29T20:08:47.669000,1.28955,R,10119,5.7,7.8,05 02 27.91,-05 21 28.5,50.79907912281679,145.77864458096687,5.125759617004863,5.088847905493183,0.2469608672907544,5.948228352637973,5.983923038811563,0.4054185509517305,3.1779156652305067,0.21514827102436063,145,-0.18994180558471363,-0.06602095510254367
20250129_1077,2025-01-29T20:11:13.591000,1.28416,I,10119,5.9,7.7,05 02 28.91,-05 21 27.5,51.09593498750561,146.61154162811803,4.955653875722275,4.865352005399874,0.29205344421182566,5.865128771977982,5.8330409598280895,0.6306223486240157,3.1478104648358913,0.1607913073498447,158,-0.2767067258490804,-0.23479249205912947
20250129_1078,2025-01-29T20:14:28.272000,1.27724,V,10119,5.9,7.7,05 02 28.91,-05 21 29.5,51.483625388987456,147.7485709506459,6.708731838224274,5.9016972065104,0.20542436950555842,7.37790124591291,6.5022734061079825,0.42858256179930976,3.8878592729509167,0.3313458177644411,131,0.10574928251525012,-0.04347670670504522
20250129_1079,2025-01-29T20:17:44.967000,1.27055,R,10119,6.1,7.6,05 02 27.91,-05 21 29.5,51.865407624543884,148.9232308053904,6.109392149677256,5.666739357972874,0.2346392828754098,6.75623476849446,6.232428072664009,0.4426775676166441,3.527826991655057,0.31340989463271196,142,-0.014859243669601483,-0.1259393149640987
20250129_1080,2025-01-29T20:20:11.913000,1.26583,I,10119,6.7,7.1,05 02 28.91,-05 21 28.5,52.13925201832066,149.80346292263724,5.421401572244306,5.505451863639648,0.2626467440842619,5.946778103186007,6.0745046382997625,0.48427866832864286,3.0359145315568714,0.31758719624459464,146,-0.39575704404547857,-0.13289707908423748
20250129_1081,2025-01-29T20:23:25.940000,1.25985,V,10119,6.7,7.1,05 02 28.91,-05 21 28.5,52.491851558563205,150.99122029003155,6.346535891030201,5.736696204328094,0.2953889448853575,7.141474092866432,6.4853326417920005,0.3809653472345236,3.718459057833894,0.014791113861653361,121,0.19938545716422756,-0.051382389219390916
