INDEX,UTC,AIRMASS,FILTER,TELFOCUS,HUMIDITY,TEMPERATURE,RA,DEC,ALT,AZ,GAMMA_X,FWHM_X,ERR_X,GAMMA_Y,FWHM_Y,ERR_Y,ALPHA,PHI,NSOURCES,DX,DY
20251129_1114,2025-11-29T20:49:25.173000,1.02914,B,10155,45.2,4.8,00 42 40.67,+40 52 02.0,76.31329980125416,20.12243138769734,5.427839657986404,4.867027568085104,0.49700685897528185,5.680142843903241,5.243786582210758,1.6350775949677923,3.164037587269717,0.030674369308724397,188,0.0,0.0
20251129_1115,2025-11-29T20:59:40.721000,1.02646,B,10155,45.4,4.7,00 42 41.67,+40 52 04.0,76.9439804105128,12.193348817521393,5.421440919921224,5.160232296885265,0.3527520475038699,5.811331398937576,5.864108297374754,1.6383277252606074,2.834471742048739,0.12041612687535905,171,0.0599563613366172,-0.014951270358724287
20251129_1116,2025-11-29T21:09:56.238000,1.02518,B,10155,46.8,4.6,00 42 42.67,+40 52 03.0,77.2564261257562,3.621183712110748,5.637232861902603,5.333331722572165,0.3856741548581635,6.309085130243648,6.125403296580348,1.6806349206679787,2.839939223759391,0.011894980874638063,156,0.17153993979228835,-0.06456973968487364
20251129_1117,2025-11-29T21:20:16.978000,1.02531,V,10155,47.8,4.5,00 42 42.67,+40 52 01.0,77.22447246572885,354.75374296370046,7.092901765830924,6.181063044184102,0.5909117793357339,7.595097233506255,6.4465720785754765,1.543165695236615,3.3970260100426417,-0.005900884520722651,152,0.9701109753590136,-0.9056911724062666
20251129_1118,2025-11-29T21:30:32.460000,1.02685,V,10155,46.0,4.7,00 42 43.67,+40 52 00.0,76.85077529245173,346.27174264947445,6.281671639443649,5.519225145685758,0.4227570281082924,6.321055997946028,5.654957269655965,1.3794479618141056,3.2019451403094736,0.13659835256395989,189,0.9986260118113788,-0.8926145603675105
20251129_1119,2025-11-29T21:40:47.572000,1.02981,V,10155,47.0,4.6,00 42 43.67,+40 52 01.0,76.16344585880842,338.4923214904398,7.008255997963662,6.614546976537207,0.3766836540243439,7.384978966555265,6.796027816723285,1.4206580398210882,3.0425738504844575,0.274287198260752,135,1.171943155923953,-1.000227879827835
20251129_1120,2025-11-29T21:51:09.439000,1.03424,R,10155,47.9,4.5,00 42 44.66,+40 52 02.0,75.19713834780573,331.6025936863814,6.191600294066033,5.579126055970312,0.5063123843912578,6.858800103615531,6.1319314263357,1.7113657938643048,2.905408116729007,-0.07911241034677585,176,1.1825275297626467,-0.9920206970111249
20251129_1121,2025-11-29T22:01:24.745000,1.04010,R,10155,47.3,4.6,00 42 44.66,+40 52 03.0,74.0185676498863,325.7917301669758,5.90431716412553,5.529088518741605,0.6305775653844456,6.72676649312549,6.1400511336507755,1.835244670565526,2.602733704220447,0.03119274803456511,195,1.285922744376061,-0.8917698960819326
20251129_1122,2025-11-29T22:11:41.040000,1.04748,R,10155,46.6,4.7,00 42 44.66,+40 52 06.0,72.6630137246609,320.93161708923174,5.930675081079035,5.341780662893843,0.8078696265792704,6.976893911880883,6.281448657018991,1.9763174154752612,2.571384640504404,0.016113525533903515,190,1.187689522149809,-1.0205726787344065
20251129_1123,2025-11-29T22:22:03.021000,1.05649,I,10155,46.3,4.8,00 42 44.66,+40 52 07.0,71.15724054002905,316.8829890728474,4.24377629731866,4.8255933000500475,0.6308623746748427,9.999999999999982,11.239249562319042,0.7607860790842391,2.5204661003273303,0.06979857054477373,231,0.0,0.0
